slot, dow, hour, int_demand, ext_demand
449, 4, 18, 45.1399, 965.5668
450, 4, 19, 51.425, 1036.3532
451, 4, 20, 49.0977, 1068.4929
452, 4, 21, 58.8188, 1058.7164
453, 4, 22, 50.0167, 1102.1623
454, 4, 23, 43.5403, 1145.6428
455, 5, 0, 39.2677, 1120.1641
456, 5, 1, 42.6556, 1179.367
457, 5, 2, 39.1502, 1090.4521
458, 5, 3, 42.0176, 1119.6106
459, 5, 4, 44.7987, 1021.3653
460, 5, 5, 40.2657, 1201.6544
461, 5, 6, 46.1645, 1144.0568
462, 5, 7, 47.897, 1246.5922
463, 5, 8, 40.7651, 1173.5121
464, 5, 9, 16.5464, 1178.2265
465, 5, 10, 19.4727, 1221.6561
466, 5, 11, 20.3154, 1183.5337
467, 5, 12, 4.7467, 1182.4144
468, 5, 13, 24.6863, 1088.0931
469, 5, 14, 33.0202, 1082.9039
470, 5, 15, 19.7625, 1090.9041
471, 5, 16, 35.5417, 935.5361
472, 5, 17, 30.2907, 1091.6839
473, 5, 18, 37.8082, 979.6143
474, 5, 19, 42.4526, 1098.9698
475, 5, 20, 40.7485, 985.1391
476, 5, 21, 40.9006, 1066.2564
477, 5, 22, 39.3073, 1006.041
478, 5, 23, 36.1515, 1070.9139
479, 6, 0, 29.46, 1082.5534
480, 6, 1, 30.6191, 1016.0906
481, 6, 2, 44.641, 953.6487
482, 6, 3, 41.2615, 935.5607
483, 6, 4, 33.4212, 984.9204
484, 6, 5, 38.2871, 1039.9556
485, 6, 6, 42.3937, 1068.2144
486, 6, 7, 40.2046, 1017.9699
487, 6, 8, 30.3576, 1050.7906
488, 6, 9, 17.1976, 1135.2723
489, 6, 10, 12.7487, 1045.8153
490, 6, 11, 20.4521, 964.8398
491, 6, 12, 22.6406, 995.2384
492, 6, 13, 10.4253, 912.814
493, 6, 14, 22.5293, 970.374
494, 6, 15, 11.4327, 935.843
495, 6, 16, 25.772, 944.0453
496, 6, 17, 32.0767, 744.3446
497, 6, 18, 41.2704, 818.0332
498, 6, 19, 47.7343, 813.3429
499, 6, 20, 45.3716, 818.4629
500, 6, 21, 32.0549, 858.4505
501, 6, 22, 28.1572, 743.3013
502, 6, 23, 33.8582, 695.5443
503, 7, 0, 38.9642, 671.0191
504, 7, 1, 36.394, 687.5834
505, 7, 2, 37.1865, 589.1018
506, 7, 3, 35.1841, 480.3185
507, 7, 4, 38.2615, 607.1947
508, 7, 5, 39.8278, 519.1482
509, 7, 6, 50.4258, 558.2561
510, 7, 7, 41.7516, 671.5629
511, 7, 8, 46.3897, 638.0637
512, 7, 9, 27.9555, 712.547
513, 7, 10, 6.0984, 743.686
514, 7, 11, 5.3499, 740.8967
515, 7, 12, 10.0394, 665.9505
516, 7, 13, 3.95, 706.3661
517, 7, 14, 10.3328, 686.0492
518, 7, 15, 22.5116, 678.3118
519, 7, 16, 39.6279, 673.5749
520, 7, 17, 43.1609, 787.379
521, 7, 18, 49.5872, 763.2622
522, 7, 19, 51.1702, 657.4947
523, 7, 20, 48.6359, 768.509
524, 7, 21, 36.2161, 722.1791
525, 7, 22, 41.3223, 688.3841
526, 7, 23, 35.9241, 553.2617
527, 1, 0, 35.8126, 563.4222
528, 1, 1, 39.0357, 556.1419
529, 1, 2, 46.8886, 614.8144
530, 1, 3, 39.5437, 490.3694
531, 1, 4, 38.8284, 612.1951
532, 1, 5, 34.7628, 516.7488
533, 1, 6, 44.9226, 640.9392
534, 1, 7, 42.9521, 804.4503
535, 1, 8, 40.0698, 628.4803
536, 1, 9, 29.3477, 876.2593
537, 1, 10, 16.4997, 691.0755
538, 1, 11, 10.0471, 764.7824
539, 1, 12, 3.4287, 736.0841
540, 1, 13, 19.2599, 691.5214
541, 1, 14, 38.2512, 750.5418
542, 1, 15, 37.2162, 846.329
543, 1, 16, 37.5424, 793.033
544, 1, 17, 39.9026, 748.6513
545, 1, 18, 54.3721, 804.642
546, 1, 19, 53.1488, 805.7277
547, 1, 20, 53.6435, 846.5117
548, 1, 21, 48.7275, 749.6794
549, 1, 22, 45.1414, 641.065
550, 1, 23, 41.9884, 728.8941
551, 2, 0, 43.0273, 687.552
552, 2, 1, 45.1698, 574.2247
553, 2, 2, 41.7839, 663.7894
554, 2, 3, 48.2287, 611.2043
555, 2, 4, 43.6903, 709.9629
556, 2, 5, 40.5016, 646.8604
557, 2, 6, 41.0968, 619.5042
558, 2, 7, 40.416, 789.9405
559, 2, 8, 49.7357, 880.8697
560, 2, 9, 29.4929, 895.4884
561, 2, 10, 32.5439, 799.9233
562, 2, 11, 32.4352, 900.7853
563, 2, 12, 20.2924, 866.2583
564, 2, 13, 31.3928, 768.6533
565, 2, 14, 25.2763, 708.6247
566, 2, 15, 27.602, 817.3095
567, 2, 16, 41.662, 791.4244
568, 2, 17, 44.77, 784.5998
569, 2, 18, 52.8223, 709.2332
570, 2, 19, 52.0738, 705.635
571, 2, 20, 49.7787, 718.9632
572, 2, 21, 48.3016, 715.6379
573, 2, 22, 41.5035, 782.5643
574, 2, 23, 38.7729, 714.1484
575, 3, 0, 46.1446, 792.0623
576, 3, 1, 48.4677, 767.2824
577, 3, 2, 43.036, 841.044
578, 3, 3, 53.1841, 752.0914
579, 3, 4, 44.3975, 787.4233
580, 3, 5, 35.3236, 807.065
581, 3, 6, 44.5138, 871.709
582, 3, 7, 38.2965, 955.3987
583, 3, 8, 50.3387, 902.9108
584, 3, 9, 17.3647, 966.4759
585, 3, 10, 18.4898, 890.4501
586, 3, 11, 12.8713, 953.0748
587, 3, 12, 18.9144, 934.5406
588, 3, 13, 0.5345, 885.0397
589, 3, 14, 12.5207, 921.3999
590, 3, 15, 29.2814, 854.3797
591, 3, 16, 24.5524, 905.9811
592, 3, 17, 48.6275, 822.6302
593, 3, 18, 57.1783, 854.681
594, 3, 19, 53.7756, 892.1051
595, 3, 20, 49.606, 901.7257
596, 3, 21, 47.4338, 911.8138
597, 3, 22, 43.2456, 976.2487
598, 3, 23, 42.8954, 926.0015
599, 4, 0, 48.4236, 900.1279
600, 4, 1, 49.2528, 1001.0188
601, 4, 2, 55.5066, 923.228
602, 4, 3, 54.7492, 950.285
603, 4, 4, 54.1815, 962.0025
604, 4, 5, 36.8061, 1054.8066
605, 4, 6, 49.712, 930.6703
606, 4, 7, 41.9469, 1005.5425
607, 4, 8, 38.0451, 1033.7758
608, 4, 9, 24.3377, 1042.1296
609, 4, 10, 26.755, 944.286
610, 4, 11, 24.4055, 930.2515
611, 4, 12, 15.0129, 973.3273
612, 4, 13, 22.8753, 959.8026
613, 4, 14, 25.8711, 807.1808
614, 4, 15, 26.0564, 906.386
615, 4, 16, 30.4955, 883.0256
616, 4, 17, 42.8291, 817.0525
617, 4, 18, 40.6873, 1008.1052
618, 4, 19, 46.8681, 1015.6878
619, 4, 20, 57.5896, 894.2925
620, 4, 21, 49.1619, 935.7023
621, 4, 22, 35.9713, 973.6969
622, 4, 23, 45.8606, 950.5499
623, 5, 0, 53.8838, 1005.2821
624, 5, 1, 53.7934, 1114.4727
625, 5, 2, 64.3705, 843.8885
626, 5, 3, 52.8751, 1089.5336
627, 5, 4, 50.8969, 1001.913
628, 5, 5, 48.9854, 1033.8515
629, 5, 6, 48.5318, 939.8228
630, 5, 7, 40.9395, 1168.7699
631, 5, 8, 46.2299, 1043.5997
632, 5, 9, 30.6129, 1065.0305
633, 5, 10, 23.4287, 1023.3044
634, 5, 11, 29.9848, 986.022
635, 5, 12, 20.9089, 969.9545
636, 5, 13, 24.9374, 972.5757
637, 5, 14, 23.3115, 902.4509
638, 5, 15, 25.5141, 874.2239
639, 5, 16, 29.6867, 967.4569
640, 5, 17, 41.6414, 865.8434
641, 5, 18, 44.0833, 980.0403
642, 5, 19, 51.0668, 948.9209
643, 5, 20, 45.1859, 988.5066
644, 5, 21, 50.4544, 995.5345
645, 5, 22, 50.5504, 1085.5536
646, 5, 23, 52.318, 977.9459
647, 6, 0, 45.1516, 967.6581
648, 6, 1, 42.861, 1031.0163
649, 6, 2, 46.8472, 1018.2434
650, 6, 3, 41.2419, 1122.0022
651, 6, 4, 55.2745, 964.255
652, 6, 5, 50.6899, 950.1837
653, 6, 6, 40.5769, 1071.2774
654, 6, 7, 43.2151, 1104.4123
655, 6, 8, 39.5406, 1141.4889
656, 6, 9, 24.612, 1043.2648
657, 6, 10, 21.9453, 1022.108
658, 6, 11, 7.0315, 972.3534
659, 6, 12, 9.8325, 914.094
660, 6, 13, 14.9559, 904.2291
661, 6, 14, 20.3552, 859.4171
662, 6, 15, 21.6028, 866.4455
663, 6, 16, 24.1172, 817.1421
664, 6, 17, 34.699, 892.9639
665, 6, 18, 47.2606, 804.8999
666, 6, 19, 34.8315, 976.8283
667, 6, 20, 37.5432, 989.1465
668, 6, 21, 44.8534, 944.1166
669, 6, 22, 38.4961, 1013.8112
670, 6, 23, 42.0892, 1016.0858
671, 7, 0, 40.2208, 995.9291
672, 7, 1, 41.2715, 948.2375
673, 7, 2, 44.8962, 911.2347
674, 7, 3, 45.8995, 1057.0055
675, 7, 4, 42.8794, 1009.7701
676, 7, 5, 48.0725, 944.1923
677, 7, 6, 40.4068, 981.4814
678, 7, 7, 40.0784, 1082.3171
679, 7, 8, 29.9088, 1023.3646
680, 7, 9, 26.9697, 1141.3414
681, 7, 10, 19.3208, 1038.1845
682, 7, 11, 14.3711, 1094.128
683, 7, 12, 9.4201, 1048.8707
684, 7, 13, 18.4998, 888.4928
685, 7, 14, 18.8777, 963.5816
686, 7, 15, 25.7064, 963.1181
687, 7, 16, 44.9162, 834.6955
688, 7, 17, 47.4827, 900.9507
689, 7, 18, 52.31, 933.1585
690, 7, 19, 41.0706, 919.4367
691, 7, 20, 37.8331, 938.8653
692, 7, 21, 35.2801, 943.4307
693, 7, 22, 23.6377, 1087.2226
694, 7, 23, 35.94, 1087.4313
695, 1, 0, 37.1743, 1021.1242
696, 1, 1, 46.9359, 1021.3319
697, 1, 2, 52.7267, 1139.8902
698, 1, 3, 45.5219, 1069.8749
699, 1, 4, 42.1945, 1051.794
700, 1, 5, 47.4835, 1029.9178
701, 1, 6, 42.5435, 1101.1695
702, 1, 7, 40.957, 1095.3114
703, 1, 8, 34.0956, 1223.4755
704, 1, 9, 30.854, 1047.281
705, 1, 10, 22.922, 1094.6405
706, 1, 11, 19.0176, 1147.3824
707, 1, 12, 18.0464, 1131.6273
708, 1, 13, 22.4183, 1096.1352
709, 1, 14, 26.9335, 1027.174
710, 1, 15, 24.2347, 1034.2805
711, 1, 16, 46.0941, 914.1492
712, 1, 17, 54.6258, 960.6224
713, 1, 18, 54.5651, 1011.3959
714, 1, 19, 50.0639, 985.7548
715, 1, 20, 46.7775, 1124.7113
716, 1, 21, 55.1379, 1079.968
717, 1, 22, 55.2241, 1032.2839
718, 1, 23, 51.6508, 1098.0022
719, 2, 0, 42.2648, 1060.2001
720, 2, 1, 46.4079, 1165.1913
721, 2, 2, 40.2172, 1111.6534
722, 2, 3, 49.3734, 1192.895
723, 2, 4, 46.0715, 1097.6225
724, 2, 5, 44.9252, 1104.7541
725, 2, 6, 43.9645, 989.7825
726, 2, 7, 41.1015, 1027.4219
727, 2, 8, 33.127, 1111.6569
728, 2, 9, 22.8648, 1148.13
729, 2, 10, 18.1738, 969.784
730, 2, 11, 9.5073, 1086.5073
731, 2, 12, 12.8004, 1026.0254
732, 2, 13, 18.4207, 976.0179
733, 2, 14, 20.4989, 1080.8897
734, 2, 15, 25.4446, 911.2339
735, 2, 16, 37.0887, 884.7891
736, 2, 17, 44.9321, 952.9602
737, 2, 18, 48.7834, 1008.5341
738, 2, 19, 60.4594, 939.701
739, 2, 20, 55.7391, 941.3076
740, 2, 21, 52.7762, 973.7034
741, 2, 22, 54.3172, 936.8209
742, 2, 23, 48.2659, 1043.3207
743, 3, 0, 42.7905, 948.7282
744, 3, 1, 36.3156, 957.4454
745, 3, 2, 38.188, 1008.5643
746, 3, 3, 39.5386, 1219.383
747, 3, 4, 42.185, 975.0692
748, 3, 5, 45.1934, 1022.6689
749, 3, 6, 44.377, 1017.9432
750, 3, 7, 46.768, 1005.677
751, 3, 8, 40.2556, 1119.8752
752, 3, 9, 37.4279, 1060.9591
753, 3, 10, 28.1387, 1142.5158
754, 3, 11, 20.3367, 1097.9997
755, 3, 12, 23.9074, 1002.1272
756, 3, 13, 36.1143, 911.1348
757, 3, 14, 25.6264, 1001.7771
758, 3, 15, 22.8803, 853.4325
759, 3, 16, 27.9789, 942.4256
760, 3, 17, 36.9217, 866.9172
761, 3, 18, 51.4074, 971.5854
762, 3, 19, 50.1665, 916.0707
763, 3, 20, 51.4099, 896.1809
764, 3, 21, 48.7871, 923.0459
765, 3, 22, 38.9387, 914.6642
766, 3, 23, 42.3659, 1050.462
767, 4, 0, 37.2089, 970.5224
768, 4, 1, 34.4965, 969.272
769, 4, 2, 41.8464, 932.9294
770, 4, 3, 38.2665, 898.972
771, 4, 4, 34.5296, 865.4109
772, 4, 5, 34.6604, 800.5629
773, 4, 6, 35.27, 976.09
774, 4, 7, 37.5115, 914.6189
775, 4, 8, 30.9957, 925.4456
776, 4, 9, 11.5816, 901.5601
777, 4, 10, 14.1467, 968.4949
778, 4, 11, 7.9562, 1056.4265
779, 4, 12, 21.1507, 848.981
780, 4, 13, 27.0554, 901.3723
781, 4, 14, 17.6453, 895.9061
782, 4, 15, 28.7423, 920.3179
783, 4, 16, 33.8093, 856.6222
784, 4, 17, 47.5386, 827.8201
785, 4, 18, 49.2271, 920.0068
786, 4, 19, 48.3517, 911.6274
787, 4, 20, 61.1635, 847.5198
788, 4, 21, 55.9213, 916.822
789, 4, 22, 48.3164, 834.4297
790, 4, 23, 47.5908, 913.7828
791, 5, 0, 46.6095, 732.2839
792, 5, 1, 45.4498, 848.3517
793, 5, 2, 41.8314, 888.1298
794, 5, 3, 45.5535, 782.4041
795, 5, 4, 43.9924, 818.4081
796, 5, 5, 36.8664, 784.9665
797, 5, 6, 44.8549, 840.6214
798, 5, 7, 49.1952, 885.8904
799, 5, 8, 32.2397, 945.3439
800, 5, 9, 24.4092, 1009.2843
801, 5, 10, 24.5427, 869.4537
802, 5, 11, 9.6793, 818.7667
803, 5, 12, 13.4747, 886.6343
804, 5, 13, 10.685, 927.4136
805, 5, 14, 22.8899, 772.0297
806, 5, 15, 38.4762, 846.2697
807, 5, 16, 42.3877, 695.8117
808, 5, 17, 48.2801, 717.7403
809, 5, 18, 55.2072, 887.6819
810, 5, 19, 57.5857, 825.6498
811, 5, 20, 52.6777, 846.5995
812, 5, 21, 44.8647, 736.1049
813, 5, 22, 42.2536, 865.1125
814, 5, 23, 39.5562, 851.3315
815, 6, 0, 45.7717, 795.5342
816, 6, 1, 32.1534, 777.4072
817, 6, 2, 37.1445, 759.0789
818, 6, 3, 42.4817, 791.2576
819, 6, 4, 39.4938, 648.8812
820, 6, 5, 39.2703, 726.0876
821, 6, 6, 43.3547, 752.4772
822, 6, 7, 38.2706, 815.9388
823, 6, 8, 38.9182, 786.6212
824, 6, 9, 28.6528, 738.5768
825, 6, 10, 33.0048, 768.0036
826, 6, 11, 29.6557, 800.0393
827, 6, 12, 15.6284, 733.2818
828, 6, 13, 20.9239, 732.7312
829, 6, 14, 18.9118, 819.5364
830, 6, 15, 32.6671, 744.8613
831, 6, 16, 41.315, 698.2852
832, 6, 17, 43.515, 718.1538
833, 6, 18, 51.6461, 779.8837
834, 6, 19, 48.2154, 673.3993
835, 6, 20, 40.1717, 838.9696
836, 6, 21, 34.734, 754.9858
837, 6, 22, 34.5186, 800.5889
838, 6, 23, 42.1058, 720.2316
839, 7, 0, 40.1002, 849.7683
840, 7, 1, 32.0653, 704.0124
841, 7, 2, 37.6922, 693.5633
842, 7, 3, 38.7706, 746.3133
843, 7, 4, 40.2698, 798.5927
844, 7, 5, 40.4973, 791.7717
845, 7, 6, 43.4256, 787.2641
846, 7, 7, 39.603, 820.327
847, 7, 8, 30.6201, 865.6605
848, 7, 9, 19.0959, 689.0648
849, 7, 10, 25.9602, 855.4764
850, 7, 11, 23.4123, 810.5286
851, 7, 12, 15.5495, 812.9312
852, 7, 13, 30.0081, 785.0132
853, 7, 14, 13.9222, 711.1696
854, 7, 15, 35.7257, 790.1698
855, 7, 16, 33.0394, 718.7886
856, 7, 17, 34.1781, 681.5467
857, 7, 18, 51.9827, 723.2229
858, 7, 19, 47.6532, 775.1432
859, 7, 20, 42.1505, 744.099
860, 7, 21, 42.2367, 764.7539
861, 7, 22, 40.1033, 761.4256
862, 7, 23, 40.372, 899.4093
863, 1, 0, 40.5813, 776.4976
864, 1, 1, 41.3203, 884.5308
865, 1, 2, 38.6775, 860.7254
866, 1, 3, 44.6866, 856.295
867, 1, 4, 41.4686, 912.6284
868, 1, 5, 44.0412, 887.2483
869, 1, 6, 45.1168, 809.3785
870, 1, 7, 42.3372, 894.9519
871, 1, 8, 35.2753, 917.1443
872, 1, 9, 20.8324, 995.2058
873, 1, 10, 25.8104, 924.4691
874, 1, 11, 28.9641, 851.878
875, 1, 12, 9.268, 904.2617
876, 1, 13, 23.8251, 783.1406
877, 1, 14, 23.1588, 903.9336
878, 1, 15, 19.9596, 884.4308
879, 1, 16, 34.949, 809.6688
880, 1, 17, 43.7278, 870.1077
881, 1, 18, 52.9609, 925.4151
882, 1, 19, 36.6298, 895.9823
883, 1, 20, 27.6879, 1037.5305
884, 1, 21, 43.228, 990.4324
885, 1, 22, 40.0446, 962.6602
886, 1, 23, 44.0798, 976.3689
887, 2, 0, 30.2241, 1005.75
888, 2, 1, 38.986, 1071.4872
889, 2, 2, 46.8176, 948.3946
890, 2, 3, 49.4529, 1013.1367
891, 2, 4, 45.2974, 990.5249
892, 2, 5, 40.8918, 1000.6523
893, 2, 6, 37.1189, 1043.2755
894, 2, 7, 36.1709, 1107.2924
895, 2, 8, 32.1481, 1184.188
896, 2, 9, 24.7806, 1025.5709
897, 2, 10, 10.0623, 1092.7291
898, 2, 11, 6.0152, 1096.4297
899, 2, 12, 11.0384, 1034.0871
900, 2, 13, 14.5726, 920.0456
901, 2, 14, 9.4595, 1043.3854
902, 2, 15, 28.5558, 903.2414
903, 2, 16, 37.0306, 976.3637
904, 2, 17, 46.4074, 869.2556
905, 2, 18, 54.9203, 930.039
906, 2, 19, 44.6892, 892.465
907, 2, 20, 44.7927, 868.5624
908, 2, 21, 25.4317, 1021.6444
909, 2, 22, 34.9192, 1002.1127
910, 2, 23, 52.2077, 907.7005
911, 3, 0, 47.8434, 949.0279
912, 3, 1, 41.0037, 949.6128
913, 3, 2, 49.2611, 977.0861
914, 3, 3, 45.8412, 1002.953
915, 3, 4, 49.8354, 921.5571
916, 3, 5, 42.7046, 979.6151
917, 3, 6, 42.1097, 1020.0323
918, 3, 7, 40.6766, 1184.0356
919, 3, 8, 40.4101, 991.7066
920, 3, 9, 26.1151, 987.7213
921, 3, 10, 19.8966, 1039.9115
922, 3, 11, 1.7725, 1016.487
923, 3, 12, -3.1106, 997.501
924, 3, 13, 24.7717, 888.5533
925, 3, 14, 25.1334, 938.1433
926, 3, 15, 30.2609, 862.6654
927, 3, 16, 44.9962, 954.8749
928, 3, 17, 53.2661, 864.4875
929, 3, 18, 58.6981, 914.2536
930, 3, 19, 51.2993, 864.9572
931, 3, 20, 43.0655, 1040.7045
932, 3, 21, 40.4513, 960.0387
933, 3, 22, 46.3028, 1027.7983
934, 3, 23, 50.1353, 995.383
935, 4, 0, 53.9343, 1050.955
936, 4, 1, 49.028, 1042.1199
937, 4, 2, 57.3424, 940.5784
938, 4, 3, 48.8259, 993.8729
939, 4, 4, 45.89, 1024.6751
940, 4, 5, 40.4209, 1009.0182
941, 4, 6, 41.2381, 976.3754
942, 4, 7, 39.5657, 970.5339
943, 4, 8, 34.0415, 1062.2804
944, 4, 9, 22.396, 1046.4096
945, 4, 10, 17.8968, 1048.8701
946, 4, 11, 12.9969, 1052.0655
947, 4, 12, 19.3853, 958.2026
948, 4, 13, 22.8736, 891.5252
949, 4, 14, 30.4153, 842.0863
950, 4, 15, 39.2736, 871.5753
951, 4, 16, 46.9333, 860.6929
952, 4, 17, 53.9506, 890.7189
953, 4, 18, 56.7502, 869.9228
954, 4, 19, 55.8995, 914.5198
955, 4, 20, 33.9262, 990.5849
956, 4, 21, 54.7483, 953.0951
957, 4, 22, 38.3161, 1102.3393
958, 4, 23, 45.344, 985.3256
959, 5, 0, 52.8982, 914.9377
960, 5, 1, 50.2543, 984.3443
961, 5, 2, 50.1981, 953.3396
962, 5, 3, 45.8735, 1028.0827
963, 5, 4, 47.7727, 903.9596
964, 5, 5, 42.8394, 929.0752
965, 5, 6, 41.0431, 955.9437
966, 5, 7, 42.7197, 1039.2058
967, 5, 8, 36.1586, 1019.2784
968, 5, 9, 24.6868, 1047.9748
969, 5, 10, 31.7673, 879.0829
970, 5, 11, 17.3316, 1007.9333
971, 5, 12, 25.5696, 972.9828
972, 5, 13, 34.6219, 987.2373
973, 5, 14, 38.5496, 912.0154
974, 5, 15, 43.9904, 846.8423
975, 5, 16, 48.8818, 870.6618
976, 5, 17, 54.6065, 818.9216
977, 5, 18, 55.5325, 958.2309
978, 5, 19, 60.3061, 882.5281
979, 5, 20, 57.3909, 844.9436
980, 5, 21, 39.7263, 989.0804
981, 5, 22, 54.704, 872.0844
982, 5, 23, 49.9907, 938.3793
983, 6, 0, 42.3852, 998.4631
984, 6, 1, 40.8153, 959.0146
985, 6, 2, 40.2502, 895.203
986, 6, 3, 39.3593, 829.3227
987, 6, 4, 39.9722, 879.1078
988, 6, 5, 44.2556, 879.41
989, 6, 6, 39.6464, 923.8142
990, 6, 7, 35.3333, 1058.9749
991, 6, 8, 36.8028, 891.8967
992, 6, 9, 31.9168, 980.5344
993, 6, 10, 18.9657, 968.9287
994, 6, 11, 23.1237, 812.1619
995, 6, 12, 14.2167, 954.9738
996, 6, 13, 10.699, 818.5945
997, 6, 14, 8.9678, 854.7347
998, 6, 15, 21.5969, 908.3013
999, 6, 16, 39.993, 836.3571
1000, 6, 17, 49.0669, 841.4064
1001, 6, 18, 51.6646, 849.5311
1002, 6, 19, 49.197, 812.9564
1003, 6, 20, 43.6919, 907.0568
1004, 6, 21, 39.9947, 818.7001
1005, 6, 22, 28.3716, 1021.5285
1006, 6, 23, 33.5908, 997.3152
1007, 7, 0, 46.2421, 827.2563
1008, 7, 1, 40.3527, 964.9528
1009, 7, 2, 47.2375, 959.0298
1010, 7, 3, 48.3559, 985.6592
1011, 7, 4, 41.9222, 950.2393
1012, 7, 5, 50.0424, 880.8075
1013, 7, 6, 43.4848, 888.2572
1014, 7, 7, 38.1771, 1031.8812
1015, 7, 8, 22.6137, 991.2252
1016, 7, 9, 10.459, 966.4046
1017, 7, 10, 9.6998, 993.1026
1018, 7, 11, 1.9151, 913.5407
1019, 7, 12, 16.4647, 916.689
1020, 7, 13, 13.9749, 866.8239
1021, 7, 14, 8.7741, 855.3986
1022, 7, 15, 28.562, 826.7067
1023, 7, 16, 37.6357, 834.2777
1024, 7, 17, 41.381, 742.3718
1025, 7, 18, 44.8851, 890.0122
1026, 7, 19, 40.9608, 851.836
1027, 7, 20, 35.3955, 860.407
1028, 7, 21, 31.7302, 809.1879
1029, 7, 22, 30.3925, 825.7247
1030, 7, 23, 33.3821, 854.6449
1031, 1, 0, 36.7882, 901.5151
1032, 1, 1, 40.2829, 852.2819
1033, 1, 2, 37.0374, 885.0889
1034, 1, 3, 43.5312, 801.4881
1035, 1, 4, 47.9675, 744.4358
1036, 1, 5, 46.4634, 854.5765
1037, 1, 6, 44.5699, 950.7377
1038, 1, 7, 39.1518, 1015.0063
1039, 1, 8, 38.0553, 1015.5802
1040, 1, 9, 28.2364, 1125.6072
1041, 1, 10, 33.2785, 1063.5923
1042, 1, 11, 23.0299, 971.6661
1043, 1, 12, 23.0663, 985.7342
1044, 1, 13, 23.8596, 1006.796
1045, 1, 14, 41.8569, 777.8037
1046, 1, 15, 43.4353, 891.3742
1047, 1, 16, 35.5551, 1032.4992
1048, 1, 17, 44.144, 1009.401
1049, 1, 18, 63.4738, 842.232
1050, 1, 19, 56.3473, 896.8327
