363,4,3,[3.2113 32.93],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
364,4,4,[0.4582 36.4746],[2.0309 30.6963],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
365,4,5,[0.2249 5.6116],[2.5526 40.1771],[0.9716 46.2338],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
366,4,6,[0.075 52.9154],[0.4008 45.5535],[1.0473 2.9484],[0.8745 52.9721],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
367,4,7,[0.4665 53.781],[1.368 46.1475],[0.1822 31.5634],[0.4015 53.6957],[0.787 53.3273],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
368,4,8,[14.4998 31.5],[2.0533 51.2442],[0.0607 59.7085],[0.164 39.8112],[3.9421 51.7588],[62.6888 48.2382],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
369,4,9,[10 31.5],[26.9638 31.5],[0.4528 71.5948],[0.0547 71.5475],[54.6728 49.663],[16.7698 0.2299],[12.3447 37.5269],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
370,4,10,[10.0167 31.5],[3.1018 31.5],[11.5418 30.2145],[0.3242 60.8353],[3.407 50.5383],[20.4771 50.4059],[0.376 57.5565],[0.5737 57.494],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
371,4,11,[10 31.5],[3.2909 31.5],[0.2429 20.9195],[10.8502 30.2312],[0.2918 56.1465],[30.4039 46.6187],[0.1195 33.3333],[22.6074 39.1293],[0.5164 53.4883],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
372,4,12,[10 31.5],[2.4154 31.5],[7.9245 31.5],[0.2186 20.9195],[3.2562 30.1343],[0.2626 63.3247],[3.3824 54.2015],[0.1076 34.0961],[22.6684 48.4349],[25.6855 39.1216],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
373,4,13,[10 31.5],[2.6051 1.041],[0.0 0.0],[8.1378 31.5],[0.1968 20.9195],[2.6612 30.2532],[0.2364 58.4766],[13.2605 0.9268],[4.3298 15.1676],[0.7433 28.4513],[0.4624 40.9098],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
374,4,14,[5.5961 34.1667],[3.6683 48.8679],[5 31.5],[5 31.5],[18.0585 31.5],[10 31.5],[3.0044 30.2377],[3.849 49.1514],[0.0323 56.3715],[32.4161 46.9569],[0.2467 53.6632],[20.2321 31.3897],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
375,4,15,[4.1227 48.1852],[15.4817 46.8036],[0.7759 37.5],[13.0704 46.6353],[10 46.1998],[16.6762 43.3361],[0.1594 33.9467],[0.1793 51.0955],[4.3383 44.5214],[0.029 50.9072],[0.0784 31.6671],[5.8147 26.7224],[0.3388 48.9441],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
376,4,16,[1.6493 36.6667],[6.5945 50.566],[2.2469 34.1667],[5 50.8808],[10 31.5],[17.3565 31.5],[0.0 0.0],[0.1434 21.2931],[6.5929 30.4556],[41.2592 47.0711],[1.9976 15.8222],[0.0706 28.0318],[0.3034 39.3898],[0.3049 54.7009],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
