
2008-10-06T00:00:00.000Z
28,10 27,30 26,40 24,80 24,00 24,00 23,60 21,90 20,80 19,60 19,40 18,60 18,00 16,80 17,30 20,00 23,10 25,20 27,20 28,10 28,90 30,10 30,60 30,60 30,80 29,90 27,80 26,70 25,40 24,20 23,00 22,10 21,40 21,30 21,30 20,00 20,10 19,30 19,30 22,00 26,60 28,70 30,60 32,10 32,90 33,60 33,90 34,40 33,90 33,20 30,50 28,60 27,10 26,10 26,40 25,80 24,00 23,20 22,90 22,10 21,90 20,70 20,50 23,50 27,70 30,00 31,40 33,00 34,00 34,50 35,10 35,30 35,10 33,70 30,60 28,20 27,00 26,40 25,00 23,30 22,60 22,60 21,70 21,00 21,10 19,40 19,10 22,30 25,50 27,70 29,80 31,90 33,20 34,20 35,00 35,20 
2008-10-07T00:00:00.000Z
34,80 33,40 31,40 30,20 28,80 27,80 26,80 25,00 24,70 24,00 22,90 22,10 22,00 20,50 20,30 22,10 25,00 27,10 28,20 29,80 31,00 32,00 32,90 33,10 
2008-10-08T00:00:00.000Z
32,30 31,10 29,20 28,00 26,70 25,80 25,20 23,80 22,90 22,90 22,40 21,50 22,80 21,30 19,70 18,70 19,70 20,40 21,30 22,10 22,70 22,80 22,80 22,70 
2008-10-09T00:00:00.000Z
21,60 19,90 18,60 17,30 16,10 15,00 14,30 12,50 11,80 11,40 11,50 10,60 11,10 9,80 9,50 12,20 15,50 17,30 18,80 19,20 20,50 21,10 21,60 21,40 
2008-10-10T00:00:00.000Z
21,30 20,30 18,60 17,50 15,80 15,40 15,00 13,20 12,80 11,40 11,00 10,30 10,10 8,70 8,50 10,70 13,20 15,60 18,20 20,20 21,90 23,10 23,90 24,30 
2008-10-11T00:00:00.000Z
24,50 23,10 21,50 20,00 19,60 19,20 19,10 18,30 16,80 16,30 15,70 14,70 14,10 13,90 14,30 16,20 19,50 21,70 23,00 24,60 26,00 27,50 27,90 28,30 
2008-10-12T00:00:00.000Z
28,20 26,60 23,80 23,30 21,60 20,40 19,80 18,10 18,30 17,90 15,80 16,00 18,00 14,90 17,00 19,20 23,10 25,90 27,80 29,10 30,10 30,80 31,00 31,40 
2008-10-13T00:00:00.000Z
