
2009-10-06T00:00:00.000Z
6,60 6,40 6,30 6,00 4,40 2,50 1,70 1,10 0,80 0,60 0,30 0,30 -0,40 -1,10 0,00 2,40 5,00 7,60 9,40 10,60 12,20 13,50 15,20 15,20 14,40 10,70 9,30 8,30 8,00 5,30 5,80 4,40 3,90 4,70 6,90 6,70 6,90 6,70 6,50 10,70 14,40 16,10 16,70 17,80 18,70 19,40 19,80 19,10 16,70 14,30 12,40 11,10 10,70 7,80 6,90 6,10 4,40 2,80 2,20 1,10 1,20 1,00 0,70 0,70 0,40 0,40 0,50 1,00 0,30 0,70 1,00 1,00 1,00 0,80 0,60 0,40 0,20 -0,40 -1,40 -1,40 -2,40 -1,70 -1,10 -1,30 -1,10 -1,90 -1,70 1,30 6,30 9,60 10,60 11,50 10,40 11,30 10,90 10,70 
2009-10-07T00:00:00.000Z
8,50 7,40 3,30 -3,00 -4,80 -6,90 -7,00 -7,20 -7,40 -7,50 -7,40 -7,50 -7,60 -7,50 -7,80 -7,60 -7,10 -6,70 -5,90 -5,90 -5,70 -5,00 -5,00 -4,80 
2009-10-08T00:00:00.000Z
-4,10 -4,10 -4,00 -3,90 -3,90 -3,90 -4,00 -4,40 -5,00 -4,70 -4,40 -5,00 -4,40 -4,40 -3,70 -3,60 -3,50 -2,40 -1,10 -0,90 -0,20 0,60 0,00 0,40 
2009-10-09T00:00:00.000Z
0,60 -1,70 -1,50 -2,00 -2,40 -3,60 -4,30 -3,00 -3,50 -3,00 -3,00 -2,90 -2,60 -2,60 -2,60 -1,90 0,00 2,40 4,10 6,50 8,00 8,70 9,30 9,10 
2009-10-10T00:00:00.000Z
6,90 3,90 1,10 0,80 0,60 0,00 0,00 0,60 0,70 1,30 1,10 0,40 0,90 1,00 1,80 1,70 2,30 2,60 4,60 7,50 9,60 11,50 9,60 9,80 
2009-10-11T00:00:00.000Z
9,70 6,50 5,70 4,30 3,90 3,60 2,20 1,90 1,10 0,30 -0,60 0,00 0,10 0,00 1,00 1,90 3,00 6,00 13,30 15,70 17,20 18,90 19,30 19,80 
2009-10-12T00:00:00.000Z
18,10 14,60 13,30 12,60 12,80 11,40 7,80 7,50 8,10 7,80 6,40 4,40 7,60 8,30 10,20 13,70 15,70 16,50 18,00 18,90 18,10 18,90 19,30 18,00 
2009-10-13T00:00:00.000Z
17,00 14,10 12,20 10,00 7,60 6,40 5,00 4,40 3,10 2,80 2,20 1,90 2,80 3,10 2,80 6,90 11,10 13,00 14,80 15,00 16,50 16,90 16,90 16,70 
2009-10-14T00:00:00.000Z
15,00 12,60 10,70 8,90 7,40 4,40 4,40 2,80 2,50 2,20 1,90 1,90 2,60 3,00 3,00 7,00 9,60 12,40 14,80 16,50 18,50 19,10 20,40 20,20 
2009-10-15T00:00:00.000Z
17,80 14,60 14,10 11,90 11,10 8,60 8,30 8,10 7,50 6,90 6,10 7,80 10,60 12,60 14,10 18,30 21,30 23,90 25,70 26,70 27,20 27,20 27,40 24,60 
2009-10-16T00:00:00.000Z
22,20 21,30 18,00 15,90 16,50 14,20 13,30 12,50 11,90 10,30 11,40 10,30 11,30 13,70 13,90 16,10 18,10 19,80 20,70 23,10 23,10 23,10 22,80 22,40 
2009-10-17T00:00:00.000Z
19,30 16,30 15,90 14,60 12,80 10,00 9,20 8,60 7,20 8,10 6,10 6,40 7,00 8,30 6,70 7,60 9,20 10,00 9,80 8,70 8,90 7,60 6,50 5,20 
2009-10-18T00:00:00.000Z
5,30 4,60 4,30 4,10 3,90 3,10 2,80 2,40 2,20 1,10 0,20 0,00 0,30 0,40 0,20 0,40 0,40 0,60 1,00 0,60 1,50 1,10 0,80 0,80 
2009-10-19T00:00:00.000Z
0,80 0,60 0,40 0,30 0,30 0,00 0,30 0,00 0,00 0,00 0,00 0,00 0,40 -0,70 -0,90 0,60 0,70 0,80 2,50 4,30 5,40 6,30 7,80 8,00 
2009-10-20T00:00:00.000Z
5,70 5,20 4,80 4,40 4,40 3,90 3,10 2,20 1,40 1,10 0,60 0,60 2,20 2,60 3,50 4,30 6,50 7,60 8,90 9,80 9,70 11,50 11,50 10,90 
2009-10-21T00:00:00.000Z
9,80 7,40 7,00 7,50 6,90 4,40 3,90 4,40 5,80 6,70 7,20 8,30 9,60 10,30 8,50 11,30 13,00 16,30 16,50 16,90 15,70 15,90 15,00 13,70 
2009-10-22T00:00:00.000Z
12,20 10,00 10,90 9,40 9,80 8,60 5,70 5,00 4,00 3,20 2,80 2,80 3,10 3,20 2,40 1,10 1,30 1,70 2,20 2,80 2,40 1,90 1,80 1,90 
2009-10-23T00:00:00.000Z
0,30 0,10 0,30 0,00 -0,70 -1,70 -2,20 -2,80 -3,90 -4,70 -5,00 -5,60 -4,60 -4,80 -4,80 -1,50 1,30 3,70 6,90 9,30 10,70 11,50 12,80 12,40 
2009-10-24T00:00:00.000Z
9,80 7,60 7,00 5,90 4,40 3,90 4,70 4,20 4,70 5,00 6,70 5,80 7,40 7,20 8,90 8,50 9,30 10,90 12,80 13,70 13,70 13,70 13,30 11,40 
2009-10-25T00:00:00.000Z
9,20 3,50 1,20 0,60 0,00 0,00 0,00 0,00 -0,30 -1,10 -2,00 -1,90 -1,70 -2,00 -2,00 -2,20 -1,90 -1,90 -1,70 -1,80 -2,20 -2,60 -2,60 -2,70 
2009-10-26T00:00:00.000Z
-2,80 -3,30 -3,30 -3,50 -3,50 -3,90 -3,90 -3,90 -3,90 -4,10 -4,20 -4,20 -3,80 -4,00 -4,30 -4,00 -4,00 -4,40 -3,80 -4,10 -3,90 -3,50 -4,20 -4,00 
2009-10-27T00:00:00.000Z
-5,00 -4,60 -4,80 -4,90 -5,50 -5,30 -5,30 -6,90 -5,30 -5,30 -6,90 -7,80 -5,00 -3,70 -2,60 -0,60 0,70 2,40 3,90 4,60 6,10 7,20 7,20 7,20 
2009-10-28T00:00:00.000Z
6,90 6,90 6,40 5,00 5,00 2,20 1,40 2,20 2,20 1,10 2,20 3,10 4,10 1,90 2,80 4,60 5,00 6,50 8,00 10,20 10,70 11,90 11,90 12,80 
2009-10-29T00:00:00.000Z
9,40 11,50 8,70 9,80 10,00 10,40 8,10 6,90 6,10 5,60 5,00 3,90 4,40 6,10 6,10 6,70 9,40 10,60 13,00 13,30 14,80 14,80 14,80 14,10 
2009-10-30T00:00:00.000Z
12,40 9,40 8,30 8,50 5,90 6,70 4,40 5,00 4,40 3,30 3,30 3,30 3,10 2,00 1,30 2,00 3,10 3,90 3,90 4,30 5,40 5,40 5,00 5,00 
2009-10-31T00:00:00.000Z
3,50 3,00 1,70 1,70 -0,50 -0,70 -2,20 -1,90 -0,80 2,50 2,50 2,20 1,90 3,50 4,30 6,50 10,90 14,30 15,70 17,80 18,90 19,30 19,10 18,30 
2009-11-01T00:00:00.000Z
14,60 10,70 10,60 7,40 7,40 5,70 3,10 1,40 0,80 -0,60 -1,40 -0,80 -2,20 -0,40 -0,20 3,10 5,40 6,70 8,70 10,20 12,20 13,30 14,10 13,50 
2009-11-02T00:00:00.000Z
10,00 8,70 6,50 5,90 5,60 6,30 5,60 8,10 9,70 7,20 10,60 7,50 7,50 8,90 9,40 13,00 16,90 18,30 20,60 21,70 23,10 22,80 22,80 21,70 
2009-11-03T00:00:00.000Z
17,20 14,40 12,20 10,60 11,50 9,30 10,00 10,80 10,30 9,40 10,00 9,70 8,60 9,80 11,10 13,30 13,00 15,20 18,50 20,90 22,80 23,10 22,80 22,20 
2009-11-04T00:00:00.000Z
17,80 15,60 12,80 11,10 9,30 11,10 8,90 9,20 9,20 8,10 8,90 9,20 8,90 7,20 6,50 7,80 11,10 13,10 16,50 18,70 19,60 20,40 20,00 19,10 
2009-11-05T00:00:00.000Z
16,30 14,30 13,30 13,50 10,00 9,10 8,60 7,80 7,80 7,20 7,20 8,30 8,10 7,80 7,20 5,90 7,00 8,30 10,60 10,60 12,20 12,80 12,80 12,60 
2009-11-06T00:00:00.000Z
9,40 8,00 6,10 5,60 6,90 6,90 5,60 5,80 5,80 5,60 5,60 6,70 5,30 5,60 5,40 6,10 7,20 9,30 11,30 12,00 13,30 14,10 14,60 13,90 
2009-11-07T00:00:00.000Z
10,00 8,30 8,00 5,40 4,40 4,10 3,90 3,90 4,20 2,50 1,90 1,10 1,10 1,30 1,30 3,30 6,10 9,40 12,00 14,30 15,90 16,90 18,30 16,10 
2009-11-08T00:00:00.000Z
11,90 9,40 8,00 7,00 4,30 4,40 3,10 3,60 3,30 2,80 2,80 3,90 4,70 4,30 5,40 7,00 9,10 11,10 14,30 17,80 19,30 20,90 19,60 17,80 
2009-11-09T00:00:00.000Z
14,80 12,80 11,70 10,90 10,60 10,60 11,90 12,50 13,30 12,80 12,50 12,50 12,20 10,40 11,10 10,60 13,30 17,00 18,70 20,00 21,10 21,90 21,70 19,60 
2009-11-10T00:00:00.000Z
16,70 13,30 14,40 13,10 11,10 10,40 9,70 8,30 8,10 6,70 5,30 3,10 2,60 3,90 4,00 4,40 5,40 5,90 7,20 7,90 8,80 8,60 6,90 2,20 
2009-11-11T00:00:00.000Z
0,40 0,00 0,00 0,00 0,00 0,10 0,30 0,30 0,60 0,60 0,60 0,60 0,60 0,70 0,30 0,20 0,60 2,10 2,30 2,60 3,50 3,10 1,90 1,00 
2009-11-12T00:00:00.000Z
0,70 0,70 0,20 -0,50 -1,80 -1,90 -2,30 -2,80 -2,80 -2,80 -2,80 -2,80 -2,80 -2,60 -2,60 -2,60 -2,60 -2,70 -2,70 -2,50 -2,40 -2,40 -2,40 -2,60 
2009-11-13T00:00:00.000Z
-3,10 -2,00 -3,50 -5,70 -5,60 -6,70 -8,30 -7,80 -8,60 -8,10 -8,90 -8,30 -9,20 -9,30 -8,90 -7,40 -3,90 -2,00 0,70 2,00 3,30 4,10 3,70 2,40 
2009-11-14T00:00:00.000Z
0,00 -2,60 -3,10 -3,10 -2,40 -2,80 -3,10 -3,30 -2,20 -2,20 -1,90 -1,90 -2,20 -1,90 -1,50 0,00 3,00 4,40 7,80 7,60 8,90 9,30 9,60 8,10 
2009-11-15T00:00:00.000Z
6,30 5,20 4,40 2,60 3,00 2,20 1,10 1,10 1,10 -0,60 1,10 0,00 0,30 0,40 0,90 2,20 5,00 7,60 9,60 11,70 12,60 13,70 13,50 12,60 
2009-11-16T00:00:00.000Z
9,60 6,90 7,40 4,30 3,90 0,80 1,10 1,10 0,80 0,30 1,70 1,70 0,30 0,40 -1,10 0,90 3,00 4,40 6,10 6,30 7,00 7,20 7,20 6,70 
2009-11-17T00:00:00.000Z
5,20 3,50 1,10 0,60 0,60 0,20 -1,90 -1,90 -1,70 -1,10 -1,70 -2,50 -1,40 -1,30 -0,20 0,20 3,90 7,80 9,30 11,30 13,00 13,30 13,30 12,00 
2009-11-18T00:00:00.000Z
7,00 5,60 4,60 4,10 3,90 3,30 4,40 4,20 4,70 4,40 4,70 6,10 7,20 5,70 8,30 8,10 8,10 9,30 12,50 13,60 15,20 15,70 13,90 10,90 
2009-11-19T00:00:00.000Z
7,80 6,30 6,30 5,30 5,40 4,60 3,90 2,50 1,10 1,40 -1,70 -1,10 -1,70 -1,70 -1,50 -0,60 1,90 3,00 5,90 8,50 9,40 10,20 9,60 8,30 
2009-11-20T00:00:00.000Z
5,70 2,80 2,40 1,30 0,70 -0,90 -2,20 -1,70 -4,20 -3,90 -4,20 -2,50 -2,20 0,00 0,40 -1,10 0,60 1,90 2,60 4,30 3,50 3,70 3,00 2,00 
2009-11-21T00:00:00.000Z
-0,20 -0,70 -1,10 -1,10 -1,50 -3,10 -3,10 -5,60 -5,30 -5,80 -6,40 -6,10 -6,40 -5,90 -5,90 -3,70 0,30 1,10 3,00 4,60 5,70 6,90 7,20 6,70 
2009-11-22T00:00:00.000Z
3,50 1,10 1,30 0,40 -0,40 0,70 -0,30 0,30 0,00 -1,40 -1,40 0,00 -0,30 -1,90 -3,90 -2,50 0,70 2,40 3,70 5,90 7,40 8,10 7,80 7,20 
2009-11-23T00:00:00.000Z
4,80 2,00 1,10 1,30 1,40 0,60 0,00 -0,60 0,00 -0,60 -1,40 0,60 1,10 1,90 2,00 5,20 8,90 11,90 14,30 16,50 17,40 18,00 18,00 17,00 
2009-11-24T00:00:00.000Z
12,00 9,10 6,50 6,10 6,50 5,20 3,10 1,90 2,50 1,90 0,80 1,40 0,60 3,10 2,20 4,10 9,30 12,00 15,20 17,00 18,10 19,40 18,90 17,60 
