slot, dow, hour, int_demand, ext_demand
566, 5, 15, 43.6431, 772.4585
567, 5, 16, 42.484, 851.6115
568, 5, 17, 48.8607, 657.7396
569, 5, 18, 50.8517, 745.1083
570, 5, 19, 48.0268, 829.5862
571, 5, 20, 47.7386, 825.7463
572, 5, 21, 44.8367, 821.9887
573, 5, 22, 37.2094, 845.0644
574, 5, 23, 40.9155, 772.5936
575, 6, 0, 41.1012, 759.2828
576, 6, 1, 38.7109, 721.8281
577, 6, 2, 47.0694, 583.7905
578, 6, 3, 41.8241, 547.6265
579, 6, 4, 41.5316, 546.7665
580, 6, 5, 42.4056, 608.4948
581, 6, 6, 41.2086, 628.9031
582, 6, 7, 36.6364, 649.5618
583, 6, 8, 40.9124, 780.9218
584, 6, 9, 39.9143, 680.272
585, 6, 10, 37.7756, 784.1738
586, 6, 11, 22.9914, 679.5139
587, 6, 12, 8.6108, 848.9433
588, 6, 13, 21.4757, 703.2623
589, 6, 14, 18.3569, 783.8165
590, 6, 15, 33.8016, 580.2601
591, 6, 16, 26.5956, 769.8809
592, 6, 17, 32.3251, 609.2728
593, 6, 18, 35.082, 688.309
594, 6, 19, 40.6348, 835.3162
595, 6, 20, 32.4134, 594.428
596, 6, 21, 36.6115, 674.5174
597, 6, 22, 38.7363, 646.9053
598, 6, 23, 32.3567, 707.6024
599, 7, 0, 36.7478, 608.6164
600, 7, 1, 34.3536, 631.9984
601, 7, 2, 40.5906, 519.6488
602, 7, 3, 43.7339, 463.3717
603, 7, 4, 44.9927, 558.9873
604, 7, 5, 41.5201, 473.3895
605, 7, 6, 41.7724, 564.5985
606, 7, 7, 40.8971, 624.5751
607, 7, 8, 40.3334, 597.0675
608, 7, 9, 34.2216, 772.1647
609, 7, 10, 20.71, 653.2848
610, 7, 11, 23.6045, 728.298
611, 7, 12, 13.0573, 725.9735
612, 7, 13, 14.5564, 748.9052
613, 7, 14, 24.1412, 742.0919
614, 7, 15, 45.3901, 603.421
615, 7, 16, 43.7559, 769.3887
616, 7, 17, 40.6808, 704.2017
617, 7, 18, 41.3529, 762.1974
618, 7, 19, 40.4528, 632.4731
619, 7, 20, 35.1754, 718.7191
620, 7, 21, 43.5754, 630.7856
621, 7, 22, 45.6347, 714.5214
622, 7, 23, 39.5045, 664.3447
623, 1, 0, 41.5907, 673.8056
624, 1, 1, 41.7681, 656.5134
625, 1, 2, 44.6756, 616.886
626, 1, 3, 45.8179, 651.1738
627, 1, 4, 46.9716, 503.6759
628, 1, 5, 42.3937, 503.3563
629, 1, 6, 46.6217, 713.3371
630, 1, 7, 39.5484, 684.9869
631, 1, 8, 43.1985, 775.8739
632, 1, 9, 38.0576, 819.8778
633, 1, 10, 32.7744, 788.3678
634, 1, 11, 22.8036, 708.9104
635, 1, 12, 23.8391, 765.4211
636, 1, 13, 3.7036, 799.5206
637, 1, 14, 15.7444, 810.9942
638, 1, 15, 27.7506, 866.0171
639, 1, 16, 33.2411, 755.764
640, 1, 17, 42.9802, 740.1476
641, 1, 18, 59.8799, 801.7917
642, 1, 19, 55.9755, 823.9848
643, 1, 20, 57.4861, 931.8667
644, 1, 21, 50.1408, 897.9657
645, 1, 22, 51.3971, 907.7863
646, 1, 23, 46.0417, 908.02
647, 2, 0, 55.6268, 904.2918
648, 2, 1, 41.7969, 980.1647
649, 2, 2, 46.6343, 817.5554
650, 2, 3, 44.0554, 792.231
651, 2, 4, 55.147, 725.0479
652, 2, 5, 52.3749, 782.3294
653, 2, 6, 49.2609, 900.2542
654, 2, 7, 37.0087, 787.4313
655, 2, 8, 32.6377, 867.7966
656, 2, 9, 17.8934, 809.3732
657, 2, 10, 20.6294, 811.7004
658, 2, 11, 30.9989, 897.4186
659, 2, 12, 22.3789, 845.0854
660, 2, 13, 32.5845, 813.4761
661, 2, 14, 25.5039, 786.4848
662, 2, 15, 26.8331, 814.8615
663, 2, 16, 34.5718, 829.2002
664, 2, 17, 42.3141, 813.4058
665, 2, 18, 54.2448, 878.1403
666, 2, 19, 46.9891, 879.7211
667, 2, 20, 52.5512, 931.7671
668, 2, 21, 50.7848, 993.209
669, 2, 22, 47.3803, 1013.8162
670, 2, 23, 44.8778, 971.7103
671, 3, 0, 46.5654, 918.2758
672, 3, 1, 40.5031, 895.6389
673, 3, 2, 44.69, 786.6299
674, 3, 3, 43.2755, 856.3512
675, 3, 4, 40.0853, 942.872
676, 3, 5, 40.014, 906.2728
677, 3, 6, 40.4205, 897.9097
678, 3, 7, 39.5889, 859.8526
679, 3, 8, 43.7153, 862.3817
680, 3, 9, 34.0465, 801.2928
681, 3, 10, 28.6292, 925.0733
682, 3, 11, 17.596, 866.02
683, 3, 12, 13.4623, 942.0365
684, 3, 13, 2.5055, 928.3553
685, 3, 14, 10.5961, 951.5343
686, 3, 15, 28.9909, 895.5913
687, 3, 16, 37.9566, 866.2829
688, 3, 17, 49.7425, 762.3733
689, 3, 18, 57.8294, 931.7761
690, 3, 19, 59.7828, 1051.5934
691, 3, 20, 52.4224, 948.0904
692, 3, 21, 50.2138, 1008.2131
693, 3, 22, 47.9461, 1023.2166
694, 3, 23, 44.0791, 1102.737
695, 4, 0, 45.0908, 1005.5409
696, 4, 1, 43.7707, 958.0154
697, 4, 2, 51.4715, 944.6818
698, 4, 3, 42.7075, 1070.6142
699, 4, 4, 37.8218, 1040.5221
700, 4, 5, 47.9102, 890.44
701, 4, 6, 44.5913, 988.2544
702, 4, 7, 40.187, 946.9632
703, 4, 8, 28.8862, 1033.3851
704, 4, 9, 32.3755, 1069.4232
705, 4, 10, 31.4264, 1014.3468
706, 4, 11, 26.3057, 961.2614
707, 4, 12, 34.56, 1057.0448
708, 4, 13, 39.1658, 966.1206
709, 4, 14, 26.374, 984.5688
710, 4, 15, 35.4749, 994.8581
711, 4, 16, 47.2347, 859.3834
712, 4, 17, 52.629, 861.8321
713, 4, 18, 51.5619, 933.8615
714, 4, 19, 50.2353, 899.4218
715, 4, 20, 44.3414, 831.3546
716, 4, 21, 39.1597, 890.6075
717, 4, 22, 38.7244, 715.614
718, 4, 23, 40.3811, 821.7648
719, 5, 0, 55.2767, 818.2764
720, 5, 1, 51.5311, 756.5616
721, 5, 2, 53.3736, 810.4914
722, 5, 3, 43.0585, 812.4049
723, 5, 4, 42.0796, 861.9646
724, 5, 5, 41.1587, 802.7912
725, 5, 6, 44.3392, 944.6916
726, 5, 7, 42.612, 787.6238
727, 5, 8, 43.2743, 869.0117
728, 5, 9, 33.2417, 919.9749
729, 5, 10, 22.4247, 897.8649
730, 5, 11, 19.0622, 841.5176
731, 5, 12, 31.1042, 915.4567
732, 5, 13, 35.2195, 821.3607
733, 5, 14, 36.3213, 773.6173
734, 5, 15, 48.4813, 852.6326
735, 5, 16, 54.8361, 941.0075
736, 5, 17, 47.2658, 768.2723
737, 5, 18, 56.3364, 822.7826
738, 5, 19, 50.6798, 887.0316
739, 5, 20, 42.8114, 889.4372
740, 5, 21, 39.1519, 842.1054
741, 5, 22, 39.9551, 866.3409
742, 5, 23, 44.6724, 873.3495
743, 6, 0, 49.9344, 920.0232
744, 6, 1, 40.2666, 887.4374
745, 6, 2, 46.5827, 777.7768
746, 6, 3, 34.7029, 823.3021
747, 6, 4, 26.3289, 955.7509
748, 6, 5, 32.0015, 890.2351
749, 6, 6, 33.7361, 813.6191
750, 6, 7, 35.4123, 914.6784
751, 6, 8, 40.6883, 964.7067
752, 6, 9, 26.9532, 889.6332
753, 6, 10, 25.2792, 920.384
754, 6, 11, 24.9714, 940.4226
755, 6, 12, 17.3947, 842.8639
756, 6, 13, 18.7066, 851.6865
757, 6, 14, 16.8311, 785.8499
758, 6, 15, 21.2105, 746.9982
759, 6, 16, 24.5179, 805.783
760, 6, 17, 30.894, 846.847
761, 6, 18, 38.966, 880.3087
762, 6, 19, 40.9072, 828.5014
763, 6, 20, 38.644, 815.0652
764, 6, 21, 32.9964, 920.223
765, 6, 22, 32.7489, 892.0135
766, 6, 23, 30.9676, 850.8161
767, 7, 0, 30.425, 896.8383
768, 7, 1, 37.8354, 894.408
769, 7, 2, 36.6941, 830.4979
770, 7, 3, 28.6822, 794.4898
771, 7, 4, 30.3882, 766.8826
772, 7, 5, 33.0351, 765.6506
773, 7, 6, 40.0075, 809.6634
774, 7, 7, 34.0187, 760.0803
775, 7, 8, 36.4295, 795.7924
776, 7, 9, 23.6489, 838.4805
777, 7, 10, 15.1582, 845.0368
778, 7, 11, 8.1344, 849.4047
779, 7, 12, -2.0674, 890.9406
780, 7, 13, 8.5748, 792.2092
781, 7, 14, 23.1068, 848.6238
782, 7, 15, 31.0183, 777.3835
783, 7, 16, 42.7729, 771.696
784, 7, 17, 42.7603, 768.062
785, 7, 18, 40.4283, 909.8172
786, 7, 19, 32.878, 942.3495
787, 7, 20, 35.7882, 933.7857
788, 7, 21, 36.8618, 916.6866
789, 7, 22, 36.4601, 1013.571
790, 7, 23, 35.1847, 830.1742
791, 1, 0, 37.7186, 990.1496
792, 1, 1, 34.3859, 834.2436
793, 1, 2, 37.2387, 796.8031
794, 1, 3, 37.6818, 793.6328
795, 1, 4, 33.4973, 820.1767
796, 1, 5, 33.2071, 790.6499
797, 1, 6, 41.7014, 820.6918
798, 1, 7, 34.613, 764.3574
799, 1, 8, 41.1794, 892.0691
800, 1, 9, 29.4761, 901.5001
801, 1, 10, 18.1707, 866.8561
802, 1, 11, 23.0814, 940.5784
803, 1, 12, 20.756, 879.8725
804, 1, 13, 15.857, 785.9443
805, 1, 14, 19.1797, 914.8179
806, 1, 15, 40.3564, 888.5243
807, 1, 16, 38.7307, 844.6645
808, 1, 17, 46.5995, 834.4849
809, 1, 18, 52.4145, 917.1163
810, 1, 19, 52.271, 1007.1675
811, 1, 20, 47.0322, 951.2251
812, 1, 21, 40.6011, 1039.0141
813, 1, 22, 32.9651, 952.5869
814, 1, 23, 38.9892, 1048.0515
815, 2, 0, 40.4265, 904.1119
816, 2, 1, 39.7111, 817.2593
817, 2, 2, 36.5443, 737.56
818, 2, 3, 33.2123, 860.3067
819, 2, 4, 33.2883, 838.7333
820, 2, 5, 36.529, 786.8051
821, 2, 6, 35.9844, 858.2703
822, 2, 7, 36.665, 796.3588
823, 2, 8, 34.2212, 807.1178
824, 2, 9, 30.3173, 825.0931
825, 2, 10, 26.0078, 766.2501
826, 2, 11, 22.9213, 907.3249
827, 2, 12, 13.361, 870.5697
828, 2, 13, 14.8749, 776.4873
829, 2, 14, 16.976, 812.6881
830, 2, 15, 25.7951, 824.8575
831, 2, 16, 17.929, 820.6305
832, 2, 17, 36.7654, 877.0938
833, 2, 18, 41.9258, 876.9069
834, 2, 19, 43.8353, 866.8193
835, 2, 20, 41.4754, 1026.0399
836, 2, 21, 37.2776, 944.1885
837, 2, 22, 33.6988, 923.4598
838, 2, 23, 42.6308, 1028.6114
839, 3, 0, 41.0583, 934.5924
840, 3, 1, 49.6405, 980.3668
841, 3, 2, 51.2224, 892.0855
842, 3, 3, 42.7333, 1055.2548
843, 3, 4, 44.7556, 876.5327
844, 3, 5, 44.1939, 1020.9317
845, 3, 6, 41.4953, 979.8749
846, 3, 7, 34.4886, 934.8549
847, 3, 8, 35.7264, 997.1981
848, 3, 9, 33.9464, 930.1815
849, 3, 10, 35.5734, 967.0845
850, 3, 11, 33.3943, 1038.8768
851, 3, 12, 24.3484, 944.6508
852, 3, 13, 19.9412, 963.0636
853, 3, 14, 30.9006, 934.9435
854, 3, 15, 36.5162, 917.1951
855, 3, 16, 41.5177, 877.3112
856, 3, 17, 40.9402, 990.4043
857, 3, 18, 55.7496, 940.9584
858, 3, 19, 54.4445, 872.5398
859, 3, 20, 48.4731, 850.5372
860, 3, 21, 43.3041, 870.3003
861, 3, 22, 44.4786, 952.2549
862, 3, 23, 46.0072, 933.4766
863, 4, 0, 48.7761, 862.9612
864, 4, 1, 49.284, 833.3142
865, 4, 2, 40.5706, 788.8153
866, 4, 3, 44.8952, 879.1698
867, 4, 4, 45.9959, 958.7515
868, 4, 5, 44.0456, 881.2685
869, 4, 6, 41.1195, 917.6732
870, 4, 7, 33.2921, 981.3849
871, 4, 8, 36.3262, 945.1144
872, 4, 9, 18.2298, 991.3821
873, 4, 10, 24.8978, 915.4922
874, 4, 11, 3.8429, 991.2639
875, 4, 12, 9.6622, 859.2263
876, 4, 13, 3.4767, 955.7309
877, 4, 14, 17.8824, 888.0637
878, 4, 15, 11.7867, 874.9018
879, 4, 16, 30.6993, 784.3629
880, 4, 17, 36.3193, 890.9434
881, 4, 18, 30.0261, 1100.7612
882, 4, 19, 43.1156, 961.9064
883, 4, 20, 43.2752, 1100.7287
884, 4, 21, 37.2475, 1080.0223
885, 4, 22, 42.9691, 942.6103
886, 4, 23, 40.9439, 990.2579
887, 5, 0, 40.0831, 944.4431
888, 5, 1, 42.2818, 924.7602
889, 5, 2, 37.8413, 944.3086
890, 5, 3, 38.8963, 950.4919
891, 5, 4, 39.4757, 878.528
892, 5, 5, 42.0583, 873.0307
893, 5, 6, 33.2221, 882.0808
894, 5, 7, 36.4816, 848.8142
895, 5, 8, 27.4452, 1010.2517
896, 5, 9, 18.2354, 969.8991
897, 5, 10, 9.9432, 886.6732
898, 5, 11, 8.8257, 877.1411
899, 5, 12, 16.7957, 890.3964
900, 5, 13, 36.3728, 885.4464
901, 5, 14, 30.7413, 858.3785
902, 5, 15, 20.8804, 863.6762
903, 5, 16, 32.0702, 894.0957
904, 5, 17, 45.8525, 850.6543
905, 5, 18, 53.5974, 796.7355
906, 5, 19, 54.5725, 892.0723
907, 5, 20, 46.2783, 855.721
908, 5, 21, 42.6944, 1022.0554
909, 5, 22, 46.0124, 972.8773
910, 5, 23, 42.6381, 846.9523
911, 6, 0, 48.3483, 825.2123
912, 6, 1, 43.7656, 812.1617
913, 6, 2, 46.621, 780.1544
914, 6, 3, 35.1059, 929.8906
915, 6, 4, 45.2326, 741.908
916, 6, 5, 41.4196, 847.7053
917, 6, 6, 34.5233, 850.4755
918, 6, 7, 29.4878, 839.5223
919, 6, 8, 31.9929, 819.7203
920, 6, 9, 18.7909, 812.9886
921, 6, 10, 8.5666, 857.6684
922, 6, 11, 7.7093, 827.0351
923, 6, 12, 21.6441, 776.9832
924, 6, 13, 10.2841, 748.4008
925, 6, 14, 5.9568, 779.7193
926, 6, 15, 18.3487, 773.4006
927, 6, 16, 23.4268, 841.7513
928, 6, 17, 29.7196, 816.6314
929, 6, 18, 47.7347, 755.9573
930, 6, 19, 41.8191, 746.0224
931, 6, 20, 36.8326, 745.2646
932, 6, 21, 34.4817, 768.1018
933, 6, 22, 36.1562, 765.9297
934, 6, 23, 36.3563, 735.3566
935, 7, 0, 34.4463, 739.3711
936, 7, 1, 42.2309, 675.6782
937, 7, 2, 40.7912, 780.0253
938, 7, 3, 34.0217, 630.2447
939, 7, 4, 37.3445, 783.3366
940, 7, 5, 40.4701, 639.3391
941, 7, 6, 40.3476, 880.6617
942, 7, 7, 37.958, 769.9609
943, 7, 8, 40.0195, 774.4174
944, 7, 9, 22.5314, 850.611
945, 7, 10, 26.0523, 778.0619
946, 7, 11, 18.9038, 833.8423
947, 7, 12, 7.2878, 874.8024
948, 7, 13, 11.5068, 784.0108
949, 7, 14, 22.751, 851.6555
950, 7, 15, 31.3847, 728.9571
951, 7, 16, 23.3215, 755.9801
952, 7, 17, 40.0984, 760.1809
953, 7, 18, 46.6542, 945.5335
954, 7, 19, 37.5585, 865.1125
955, 7, 20, 36.2047, 933.6501
956, 7, 21, 36.3937, 915.6165
957, 7, 22, 36.3435, 940.3139
958, 7, 23, 36.575, 923.1469
959, 1, 0, 34.6091, 943.3353
960, 1, 1, 46.4364, 931.3736
961, 1, 2, 38.0236, 937.8693
962, 1, 3, 38.7397, 1029.8284
963, 1, 4, 44.6493, 901.4531
964, 1, 5, 42.7929, 969.8078
965, 1, 6, 38.6646, 984.7343
966, 1, 7, 38.6774, 990.9097
967, 1, 8, 44.7259, 947.669
968, 1, 9, 33.9615, 1027.488
969, 1, 10, 34.6227, 902.8811
970, 1, 11, 18.592, 1082.2518
971, 1, 12, 22.426, 861.1924
972, 1, 13, 33.9104, 903.6347
973, 1, 14, 38.4294, 927.852
974, 1, 15, 35.9657, 856.5398
975, 1, 16, 55.124, 825.615
976, 1, 17, 37.7185, 1016.0241
977, 1, 18, 45.7884, 952.1884
978, 1, 19, 49.9212, 985.8443
979, 1, 20, 47.0977, 1042.3528
980, 1, 21, 60.6912, 1016.44
981, 1, 22, 45.6719, 1134.9438
982, 1, 23, 48.531, 1043.6326
983, 2, 0, 51.3887, 959.2814
984, 2, 1, 44.7078, 970.2085
985, 2, 2, 38.9792, 892.9614
986, 2, 3, 35.5885, 943.813
987, 2, 4, 38.3939, 918.2806
988, 2, 5, 35.1275, 879.5158
989, 2, 6, 37.6717, 855.8427
990, 2, 7, 42.9932, 1028.501
991, 2, 8, 40.1164, 988.0834
992, 2, 9, 35.4172, 1031.388
993, 2, 10, 32.9494, 976.7154
994, 2, 11, 41.2226, 898.6598
995, 2, 12, 32.8901, 921.6507
996, 2, 13, 42.8881, 902.2287
997, 2, 14, 40.926, 819.2395
998, 2, 15, 45.9838, 934.3038
999, 2, 16, 44.4339, 849.4749
1000, 2, 17, 41.9693, 896.5683
1001, 2, 18, 56.0147, 818.5824
1002, 2, 19, 49.0397, 896.2902
1003, 2, 20, 45.2502, 903.037
1004, 2, 21, 46.0741, 829.133
1005, 2, 22, 45.2152, 884.3631
1006, 2, 23, 42.0989, 742.2954
1007, 3, 0, 41.2695, 801.5673
1008, 3, 1, 37.3054, 629.5094
1009, 3, 2, 35.7643, 743.0752
1010, 3, 3, 35.5784, 757.2033
1011, 3, 4, 35.6266, 727.4093
1012, 3, 5, 35.3183, 827.7367
1013, 3, 6, 45.4391, 787.3194
1014, 3, 7, 42.0232, 839.2053
1015, 3, 8, 38.3307, 819.2417
1016, 3, 9, 38.788, 777.9268
1017, 3, 10, 36.7071, 818.1234
1018, 3, 11, 18.1214, 771.449
1019, 3, 12, 27.3772, 806.0294
1020, 3, 13, 41.1412, 977.6673
1021, 3, 14, 42.1496, 832.1409
1022, 3, 15, 42.6499, 758.3028
1023, 3, 16, 36.9849, 818.6236
1024, 3, 17, 47.4422, 842.0901
1025, 3, 18, 56.8242, 764.3345
1026, 3, 19, 55.2207, 777.3791
1027, 3, 20, 41.0603, 951.176
1028, 3, 21, 44.4377, 881.3762
1029, 3, 22, 54.6837, 784.6071
1030, 3, 23, 50.4915, 941.556
1031, 4, 0, 44.0345, 836.1958
1032, 4, 1, 42.5224, 779.5493
1033, 4, 2, 42.0231, 955.5181
1034, 4, 3, 41.8466, 887.6818
1035, 4, 4, 41.7898, 860.405
1036, 4, 5, 46.5138, 876.1169
1037, 4, 6, 47.2967, 741.2812
1038, 4, 7, 40.8625, 791.4408
1039, 4, 8, 49.17, 826.0978
1040, 4, 9, 34.2775, 890.7366
1041, 4, 10, 25.4745, 929.4899
1042, 4, 11, 29.0409, 975.4598
1043, 4, 12, 25.009, 882.1315
1044, 4, 13, 33.3935, 866.2259
1045, 4, 14, 45.7237, 806.4064
1046, 4, 15, 44.1839, 929.9107
1047, 4, 16, 44.0478, 907.2284
1048, 4, 17, 47.6026, 864.712
1049, 4, 18, 57.9152, 918.3655
1050, 4, 19, 54.8495, 894.091
1051, 4, 20, 53.2495, 958.9715
1052, 4, 21, 50.1333, 935.7011
1053, 4, 22, 44.9787, 1049.0531
1054, 4, 23, 57.2949, 984.4477
1055, 5, 0, 54.3764, 925.0093
1056, 5, 1, 44.1127, 942.2175
1057, 5, 2, 40.7324, 1011.622
1058, 5, 3, 38.8085, 959.1227
