
2008-11-13T00:00:00.000Z
10,20 8,90 10,70 10,60 9,80 10,40 8,10 6,40 6,40 6,40 7,20 8,30 7,50 8,50 9,30 11,30 15,00 15,60 16,70 17,60 17,60 17,80 16,10 15,40 13,90 12,80 13,00 8,70 5,90 4,10 2,80 1,10 1,30 0,60 -0,10 -1,10 -1,10 -1,30 -2,30 -2,60 -2,10 -0,70 0,90 1,90 3,90 4,30 2,20 2,80 -0,30 -1,50 -3,00 -4,40 -5,00 -6,70 -6,90 -7,20 -7,80 -7,50 -8,30 -7,20 -7,20 -6,90 -7,20 -3,50 0,00 3,70 6,50 10,00 11,70 12,40 12,80 12,60 10,40 6,50 6,30 3,70 5,00 2,50 2,20 3,10 2,80 3,10 3,60 1,90 4,40 8,00 8,00 9,80 13,00 15,40 16,70 18,50 19,10 19,60 19,10 17,20 
2008-11-14T00:00:00.000Z
15,60 14,10 13,50 12,40 11,50 10,90 7,80 6,40 4,70 4,20 5,60 4,40 3,90 3,50 3,30 7,20 12,80 17,00 19,10 20,20 21,10 21,50 21,50 19,80 
2008-11-15T00:00:00.000Z
16,30 13,70 13,00 11,50 8,60 8,90 7,50 8,10 8,60 7,80 7,80 8,60 8,30 9,20 9,40 12,40 15,00 17,40 21,90 23,50 24,10 24,10 22,60 21,70 
2008-11-16T00:00:00.000Z
17,60 16,30 12,80 13,70 12,40 13,30 9,40 8,90 10,00 8,90 6,70 6,90 7,20 9,40 9,10 11,90 15,20 17,80 18,50 19,60 19,80 19,60 19,10 16,70 
2008-11-17T00:00:00.000Z
12,40 9,80 7,40 4,40 3,30 1,10 0,40 -0,40 -1,70 -2,40 -2,80 -2,90 -3,60 -3,20 -3,60 -3,00 -2,40 -1,90 -1,30 0,00 -0,40 -0,20 0,00 -0,20 
2008-11-18T00:00:00.000Z
-0,30 -0,20 -0,60 -1,30 -2,50 -2,40 -2,50 -3,10 -2,80 -3,10 -2,80 -2,80 -3,60 -6,10 -3,70 -2,60 0,40 4,40 8,30 7,60 10,40 10,70 11,50 10,00 
2008-11-19T00:00:00.000Z
6,90 5,20 3,90 3,10 2,40 2,00 1,70 1,10 1,40 1,10 0,30 0,60 0,00 -0,70 -1,10 1,70 6,10 10,20 13,30 15,30 15,20 16,30 16,40 15,70 
2008-11-20T00:00:00.000Z
11,50 8,00 7,40 5,60 5,20 6,30 7,80 5,00 4,70 4,20 3,90 5,30 2,80 4,40 4,60 7,20 9,40 10,60 11,90 10,70 9,60 10,40 7,00 6,10 
2008-11-21T00:00:00.000Z
3,30 1,90 1,10 0,20 -0,60 -2,00 -4,40 -4,20 -4,70 -5,80 -5,80 -5,30 -4,70 -3,90 -2,80 -1,30 3,30 8,30 12,00 14,60 16,50 17,40 16,70 16,10 
2008-11-22T00:00:00.000Z
12,00 9,10 9,80 6,70 6,90 9,60 8,10 8,90 6,70 6,10 4,70 2,50 2,50 5,70 6,30 6,10 6,10 6,70 8,90 10,70 12,00 13,70 13,60 13,90 
2008-11-23T00:00:00.000Z
10,60 5,60 5,20 4,80 2,00 4,30 2,20 -0,60 -1,70 -1,90 -0,60 -0,60 -1,70 1,70 1,10 2,60 7,80 10,60 13,00 14,60 15,70 16,90 17,40 15,60 
2008-11-24T00:00:00.000Z
12,80 10,20 9,80 6,30 7,00 6,10 4,70 7,20 3,90 0,80 -0,60 -1,10 -0,80 -0,70 -1,70 -0,70 0,60 1,70 2,20 2,80 3,30 4,60 4,30 3,50 
2008-11-25T00:00:00.000Z
2,80 1,70 0,70 0,00 0,20 -0,40 -0,80 -1,70 -2,20 -3,90 -4,20 -2,80 -2,50 -1,70 -3,70 -3,50 0,00 2,60 5,70 7,20 8,50 7,80 7,20 6,30 
2008-11-26T00:00:00.000Z
5,00 2,20 1,00 -0,50 -0,60 -1,10 -1,10 -1,70 -2,10 -2,20 -3,90 -5,00 -5,30 -3,50 -2,80 -3,10 -1,50 0,90 1,00 0,20 0,90 1,10 1,70 1,40 
2008-11-27T00:00:00.000Z
2,20 2,40 1,90 1,10 1,70 0,70 0,00 0,00 0,00 1,30 1,10 -0,60 -1,70 -1,70 -2,00 -1,30 -2,60 -2,20 -1,70 -1,10 -0,70 -0,60 -1,20 -0,60 
2008-11-28T00:00:00.000Z
