363,1,3,[0.7118 33.1965],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
364,1,4,[1.6084 44.1199],[0.2024 51.2402],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
365,1,5,[0.8996 54.23],[66.1811 42.2989],[2.8916 41.039],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
366,1,6,[1.5744 95.4099],[3.3387 79.3313],[0.6537 93.2763],[0.164 93.0991],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
367,1,7,[0.6331 2.2593],[2.571 51.7153],[2.3031 59.7657],[0.6717 59.4847],[3.0449 51.8974],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
368,1,8,[1.7243 103.5757],[0.7364 71.4918],[8.6958 83.2392],[4.2376 81.7634],[0.6045 96.9045],[61.5358 69.0522],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
369,1,9,[3.5402 100.3951],[9.8947 81.17],[0.6627 63.261],[1.1477 94.9233],[2.9484 93.3733],[61.7641 67.285],[0.1195 64.6382],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
370,1,10,[2.9515 89.8789],[3.4921 87.2006],[1.3967 102.4463],[0.5132 70.55],[1.0329 101.8648],[60.6385 73.1058],[1.3052 60.7026],[0.1076 72.7176],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
371,1,11,[3.2237 80.7888],[0.2083 80.8993],[2.8676 79.293],[1.9699 67.5997],[0.3785 32.8419],[0.9296 77.8422],[55.9637 50.6728],[0.3657 57.8057],[0.0968 57.9294],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
372,1,12,[3.009 85.1973],[4.8505 82.2767],[0.1874 96.9309],[2.5808 95.4346],[1.1313 94.9506],[54.1379 73.6277],[0.8367 69.4713],[2.6492 68.165],[0.3291 67.9657],[0.0871 68.2159],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
373,1,13,[2.2302 2.0598],[2.0917 84.2574],[4.1106 82.2499],[0.1687 82.3023],[2.3228 81.0258],[1.0182 80.6816],[0.3066 29.1093],[58.1741 51.2402],[2.3843 58.4341],[0.2962 58.64],[0.0784 58.3954],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
374,1,14,[7.0244 31.5],[3.6452 91.3708],[29.1337 81.5803],[3.6995 92.7889],[0.1518 93.1286],[2.0905 91.8611],[0.9164 91.3197],[30.9645 67.193],[0.6777 76.6703],[2.1458 75.5583],[0.2666 75.5657],[0.0706 75.2297],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0],[0.0 0.0]
