
2009-04-25T00:00:00.000Z
22,20 21,70 20,40 19,10 17,70 17,20 16,60 16,30 15,80 14,10 12,30 12,10 12,10 12,00 12,70 15,10 17,00 18,10 18,30 20,40 20,80 19,40 21,90 22,20 
2009-05-03T00:00:00.000Z
21,60 19,40 17,80 16,50 16,20 15,60 14,70 13,80 12,90 12,60 11,80 10,70 11,70 13,90 16,40 18,70 20,40 21,50 21,90 21,30 20,60 21,10 22,00 21,80 
2009-05-04T00:00:00.000Z
18,80 18,10 16,50 15,10 15,10 15,10 14,60 14,10 13,60 12,80 12,30 12,00 12,30 13,80 16,00 17,80 18,90 20,90 22,20 22,50 23,00 23,20 23,00 23,10 
2009-05-05T00:00:00.000Z
22,70 21,70 19,30 17,90 17,10 15,60 14,20 12,80 11,10 9,90 8,60 7,20 8,40 11,10 11,90 12,60 14,00 16,00 16,90 16,90 16,60 16,30 15,60 13,90 
2009-05-06T00:00:00.000Z
12,70 12,20 11,50 11,30 10,90 11,20 10,20 9,20 8,30 7,50 6,70 6,00 6,50 7,40 8,10 8,90 9,60 9,70 10,30 11,50 12,20 13,10 13,30 13,40 
2009-05-07T00:00:00.000Z
13,50 12,70 12,20 11,80 11,30 9,80 8,60 7,90 7,20 6,50 5,70 5,50 5,40 6,90 7,60 7,90 8,80 9,40 10,60 11,50 12,10 11,90 12,40 12,60 
2009-05-08T00:00:00.000Z
12,20 11,60 9,60 7,90 7,30 6,20 5,90 4,90 4,60 4,60 3,80 3,20 4,60 8,30 11,30 13,50 15,30 16,00 16,80 17,40 18,10 18,40 18,10 18,30 
2009-05-09T00:00:00.000Z
18,30 17,10 15,70 14,00 13,20 12,50 12,60 12,40 12,30 12,30 12,30 12,40 13,10 14,40 15,60 17,20 18,20 18,90 20,00 21,00 21,10 21,80 21,80 21,70 
2009-05-10T00:00:00.000Z
21,10 19,00 17,40 16,90 16,20 16,00 15,80 14,00 13,00 12,90 13,00 13,30 13,90 14,60 15,60 17,20 18,30 20,60 21,70 17,90 18,10 21,00 21,10 20,80 
2009-05-11T00:00:00.000Z
21,10 18,70 17,20 14,70 13,40 12,10 12,10 11,50 10,30 9,30 8,70 7,60 7,30 6,80 7,00 7,80 9,40 11,00 12,80 14,50 15,30 15,60 15,80 15,90 
2009-05-12T00:00:00.000Z
15,80 14,80 13,50 13,20 13,20 13,00 13,20 12,90 13,00 12,60 12,10 12,00 12,60 14,00 16,40 18,30 19,80 21,20 22,10 22,20 20,60 18,50 17,70 17,20 
2009-05-13T00:00:00.000Z
16,30 15,60 14,10 12,60 9,70 7,70 6,50 6,00 4,70 4,20 4,30 3,70 3,70 4,20 5,00 6,50 7,60 8,80 10,00 11,00 12,20 12,60 13,10 13,10 
2009-05-14T00:00:00.000Z
12,80 12,10 9,80 8,50 7,90 6,80 6,50 6,70 6,40 5,00 4,90 3,80 4,80 8,50 11,20 12,90 14,10 15,50 16,20 17,20 17,70 18,60 18,80 18,80 
2009-05-15T00:00:00.000Z
18,50 17,60 15,40 14,20 12,80 11,70 11,50 11,50 12,00 11,90 12,20 12,40 12,80 14,20 15,80 17,40 18,50 20,00 21,50 22,80 24,10 24,80 25,80 26,70 
2009-05-16T00:00:00.000Z
27,00 25,80 23,00 21,80 20,40 20,20 20,10 19,80 19,20 18,10 15,70 14,10 15,80 17,70 16,30 17,30 19,10 21,50 24,10 26,30 28,80 30,80 32,10 34,40 
2009-05-17T00:00:00.000Z
34,00 32,80 31,10 29,10 27,80 26,50 24,90 23,60 22,70 21,90 21,00 20,80 20,70 21,40 23,10 25,70 27,70 30,30 31,80 32,70 33,00 33,40 33,50 33,10 
2009-05-18T00:00:00.000Z
32,30 31,00 29,10 27,70 26,80 25,40 23,60 21,90 19,90 17,90 16,70 15,60 14,80 15,90 17,00 17,40 17,80 17,90 17,30 19,00 20,70 20,00 20,20 20,80 
2009-05-19T00:00:00.000Z
20,70 20,10 18,00 15,60 14,40 14,00 14,70 13,60 12,00 11,40 11,10 10,70 11,70 12,90 15,70 17,40 19,00 20,70 21,90 22,60 22,70 22,90 22,80 22,60 
2009-05-20T00:00:00.000Z
22,10 21,20 20,30 18,80 18,40 17,70 17,90 17,80 17,60 17,60 17,50 16,50 16,30 15,60 16,50 17,60 18,60 19,10 20,00 20,60 21,50 22,00 22,20 21,90 
2009-05-21T00:00:00.000Z
21,50 19,90 17,80 15,90 14,80 13,50 12,10 10,60 10,10 9,40 8,20 7,70 9,30 12,80 15,40 17,60 18,70 19,90 20,70 21,70 22,20 22,80 22,90 23,10 
2009-05-22T00:00:00.000Z
22,90 22,20 19,80 17,60 15,90 14,40 14,90 14,30 13,70 12,80 12,80 12,70 13,40 15,10 17,10 18,50 21,00 22,20 22,50 22,70 23,30 24,00 23,60 23,30 
2009-05-23T00:00:00.000Z
22,70 21,70 20,50 19,30 18,70 17,90 17,60 17,30 16,90 16,30 15,60 14,50 14,20 14,00 13,90 14,40 14,40 15,20 15,80 16,00 16,90 17,70 18,10 18,00 
2009-05-24T00:00:00.000Z
17,90 17,70 17,30 16,00 15,40 14,80 14,50 14,10 13,40 12,20 11,90 11,50 11,00 11,00 11,00 11,50 12,00 11,80 11,70 11,20 11,20 11,70 12,10 12,40 
2009-05-25T00:00:00.000Z
12,60 12,40 11,90 11,70 11,50 10,80 10,30 10,10 8,60 7,80 6,80 6,20 8,20 10,50 12,50 14,40 16,80 18,50 20,50 22,20 23,70 24,60 25,80 26,10 
2009-05-26T00:00:00.000Z
26,10 25,20 22,70 19,00 19,20 20,10 19,10 17,80 16,80 15,30 13,70 12,60 13,20 14,20 15,70 17,40 18,60 20,80 22,00 22,60 23,40 24,30 24,20 23,80 
2009-05-27T00:00:00.000Z
22,20 20,60 19,50 18,70 18,30 17,40 16,60 14,80 13,80 13,70 13,30 12,80 13,80 15,20 15,80 16,90 17,70 18,60 19,30 20,60 20,90 21,50 21,50 21,30 
2009-05-28T00:00:00.000Z
20,70 19,40 17,60 15,90 14,50 13,30 10,90 9,20 8,60 7,40 6,40 6,30 9,20 12,80 16,00 18,00 20,20 22,20 24,20 26,10 27,20 27,80 27,70 27,60 
2009-05-29T00:00:00.000Z
25,90 24,20 22,80 22,00 21,60 19,90 19,00 18,60 17,30 14,00 10,70 9,10 9,10 9,90 11,90 13,70 15,90 17,70 19,30 20,90 22,00 22,40 22,40 21,90 
2009-05-30T00:00:00.000Z
20,60 19,90 18,50 17,00 17,10 16,60 15,60 14,70 13,20 12,10 12,10 12,20 13,00 15,10 17,40 19,70 21,30 21,80 22,00 22,50 22,40 22,20 21,40 20,30 
2009-05-31T00:00:00.000Z
19,40 18,30 16,70 14,70 13,80 12,80 11,80 10,60 9,50 8,70 7,90 7,80 9,50 11,50 13,80 15,60 16,70 17,40 18,00 18,90 20,00 20,10 19,90 20,30 
2009-06-01T00:00:00.000Z
19,30 18,40 17,60 14,90 13,10 11,80 10,80 9,60 9,20 8,90 8,10 7,80 10,50 14,00 17,20 19,20 21,00 22,00 22,60 23,40 23,60 24,40 24,50 24,40 
2009-06-02T00:00:00.000Z
24,10 23,20 21,50 18,90 18,30 17,80 17,50 17,10 16,20 15,20 14,80 14,40 15,60 17,00 18,60 19,70 20,80 21,60 22,00 22,30 22,10 22,00 21,90 20,90 
2009-06-03T00:00:00.000Z
19,80 18,10 16,20 13,70 12,70 11,50 10,80 10,00 9,40 9,00 8,70 8,30 8,80 9,40 9,60 9,80 9,40 9,50 10,00 9,90 9,80 9,70 9,60 9,60 
2009-06-04T00:00:00.000Z
9,70 9,60 9,40 9,60 9,30 9,30 9,20 9,00 9,10 9,00 9,00 8,90 9,00 9,10 9,20 9,40 10,40 11,10 11,90 12,50 12,80 12,60 12,50 12,40 
2009-06-05T00:00:00.000Z
12,10 11,60 11,50 11,50 11,10 11,00 11,00 11,10 11,10 10,70 10,20 10,20 10,20 10,80 11,00 11,70 11,70 12,00 12,20 12,70 12,90 13,00 12,70 12,90 
2009-06-06T00:00:00.000Z
12,80 13,00 12,90 12,10 10,90 9,90 9,00 9,30 8,70 7,90 7,80 8,00 8,80 10,00 11,70 12,70 14,20 16,10 16,50 17,00 17,10 17,80 17,70 17,60 
2009-06-07T00:00:00.000Z
16,90 16,50 16,00 15,40 15,00 14,10 13,70 13,80 13,30 13,30 13,40 13,30 13,40 13,60 13,30 13,10 13,40 13,80 14,10 14,70 16,20 17,40 18,10 18,40 
2009-06-08T00:00:00.000Z
18,30 17,70 16,40 14,60 13,20 12,60 12,40 12,80 12,70 12,70 12,90 12,80 13,20 14,00 16,70 18,80 20,30 20,70 21,20 21,20 21,50 21,80 22,10 21,90 
2009-06-09T00:00:00.000Z
21,30 20,40 18,60 16,30 14,10 12,70 11,80 10,70 10,30 10,40 11,10 10,60 12,30 14,20 17,10 19,40 21,00 21,90 22,00 21,80 21,90 21,50 21,00 20,50 
2009-06-10T00:00:00.000Z
19,00 17,40 16,20 14,80 13,30 12,60 12,00 11,20 11,20 10,90 10,00 8,90 10,80 13,60 16,40 18,70 20,60 21,80 22,70 23,40 24,00 24,70 25,00 24,90 
2009-06-11T00:00:00.000Z
24,40 23,80 21,20 19,10 18,60 17,30 17,10 15,60 15,30 14,90 15,20 15,10 17,40 19,20 21,80 23,60 25,20 26,60 27,20 27,50 27,80 27,90 27,60 27,40 
2009-06-12T00:00:00.000Z
26,90 26,30 24,40 23,10 21,20 19,80 19,70 17,80 16,70 15,70 15,10 15,10 17,20 19,70 21,90 23,80 25,50 26,30 26,90 26,90 26,90 26,50 26,50 25,60 
2009-06-13T00:00:00.000Z
24,90 23,90 22,80 22,10 20,80 19,80 19,50 19,50 18,20 17,90 18,40 18,40 19,20 19,70 20,40 21,50 22,80 23,60 23,60 23,20 22,90 20,40 18,50 17,90 
2009-06-14T00:00:00.000Z
17,90 17,90 17,60 17,50 17,20 16,60 16,00 15,80 15,80 15,90 15,80 16,00 16,50 16,80 17,60 18,10 18,30 19,20 20,50 21,90 22,60 23,40 24,20 24,00 
2009-06-15T00:00:00.000Z
24,00 23,70 23,00 22,50 22,00 21,20 20,80 20,70 20,60 20,20 19,90 19,80 20,00 21,40 22,00 22,20 22,80 24,60 25,90 26,90 27,40 27,90 28,10 28,10 
2009-06-16T00:00:00.000Z
28,10 27,60 26,20 24,10 24,20 23,40 23,20 22,80 22,00 21,40 21,20 21,00 21,50 22,50 22,90 23,80 24,00 25,40 25,60 25,80 26,70 27,20 27,20 27,20 
2009-06-17T00:00:00.000Z
26,90 23,20 22,30 21,50 20,70 20,30 19,90 19,80 19,20 18,80 18,60 18,30 19,70 21,70 23,30 24,90 26,50 27,40 28,20 28,30 29,30 29,50 29,40 28,70 
2009-06-18T00:00:00.000Z
28,10 27,30 25,90 24,50 23,00 21,70 21,10 20,30 19,60 19,30 18,80 18,50 20,60 22,00 23,30 24,40 24,80 24,40 24,40 24,00 24,40 23,50 22,60 21,70 
2009-06-19T00:00:00.000Z
21,30 21,90 22,00 21,80 22,10 22,30 22,30 22,20 22,30 22,40 22,40 22,70 22,70 22,70 23,90 25,30 27,40 28,70 30,40 31,80 32,40 32,90 33,50 33,50 
