slot, dow, hour, int_demand, ext_demand
414, 6, 7, 55.1144, 686.6099
415, 6, 8, 49.9482, 719.9871
416, 6, 9, 38.181, 703.8915
417, 6, 10, 27.7986, 767.2907
418, 6, 11, 23.0619, 721.582
419, 6, 12, 11.6903, 716.5724
420, 6, 13, 17.6035, 749.1798
421, 6, 14, 32.1006, 774.7031
422, 6, 15, 48.2415, 704.6759
423, 6, 16, 39.7992, 744.8694
424, 6, 17, 49.3028, 641.1482
425, 6, 18, 42.7498, 706.8442
426, 6, 19, 40.3522, 759.0041
427, 6, 20, 36.4278, 686.5911
428, 6, 21, 42.011, 751.9545
429, 6, 22, 39.6223, 635.7164
430, 6, 23, 41.7162, 593.2438
431, 7, 0, 43.5203, 564.5815
432, 7, 1, 43.6938, 558.8281
433, 7, 2, 42.088, 554.1266
434, 7, 3, 48.0173, 532.0975
435, 7, 4, 49.9702, 539.1119
436, 7, 5, 45.3402, 606.4339
437, 7, 6, 56.7106, 554.9691
438, 7, 7, 57.8842, 680.2281
439, 7, 8, 55.1024, 737.2557
440, 7, 9, 50.7053, 787.1528
441, 7, 10, 47.8245, 697.3943
442, 7, 11, 47.2842, 812.4203
443, 7, 12, 44.8359, 787.4007
444, 7, 13, 51.6363, 825.2649
445, 7, 14, 47.3143, 802.2889
446, 7, 15, 42.0855, 895.7718
447, 7, 16, 45.8761, 852.2551
448, 7, 17, 47.6155, 718.1828
449, 7, 18, 49.7675, 760.9481
450, 7, 19, 50.6522, 753.9016
451, 7, 20, 44.7157, 828.0625
452, 7, 21, 47.2922, 758.1706
453, 7, 22, 47.2115, 765.451
454, 7, 23, 48.9385, 747.7734
455, 1, 0, 53.896, 648.4884
456, 1, 1, 59.9459, 620.0418
457, 1, 2, 54.2405, 621.3747
458, 1, 3, 44.3947, 629.5385
459, 1, 4, 52.9452, 667.5054
460, 1, 5, 54.0536, 811.4161
461, 1, 6, 52.131, 721.3182
462, 1, 7, 48.8213, 775.7073
463, 1, 8, 50.9119, 769.2352
464, 1, 9, 39.0289, 837.0957
465, 1, 10, 29.874, 890.6755
466, 1, 11, 37.1498, 925.4949
467, 1, 12, 33.5858, 849.0924
468, 1, 13, 31.779, 832.876
469, 1, 14, 36.0174, 940.2147
470, 1, 15, 43.342, 799.7758
471, 1, 16, 44.3655, 805.3694
472, 1, 17, 42.1889, 888.7544
473, 1, 18, 54.6015, 936.3338
474, 1, 19, 53.4529, 880.4402
475, 1, 20, 51.83, 770.6288
476, 1, 21, 48.0817, 851.1632
477, 1, 22, 55.7177, 744.4703
478, 1, 23, 54.4851, 726.6619
479, 2, 0, 49.666, 615.8921
480, 2, 1, 55.5464, 684.8479
481, 2, 2, 53.8389, 636.4039
482, 2, 3, 59.7107, 559.0211
483, 2, 4, 53.3259, 592.8621
484, 2, 5, 50.4396, 639.7245
485, 2, 6, 49.8972, 721.4737
486, 2, 7, 51.2876, 734.4906
487, 2, 8, 50.4103, 732.4516
488, 2, 9, 42.6295, 853.6766
489, 2, 10, 28.3002, 890.5738
490, 2, 11, 50.4721, 793.534
491, 2, 12, 37.8716, 889.9043
492, 2, 13, 36.3437, 742.9819
493, 2, 14, 36.9982, 841.3385
494, 2, 15, 33.4768, 864.6411
495, 2, 16, 45.2923, 812.0596
496, 2, 17, 49.9158, 960.8662
497, 2, 18, 62.9112, 832.8394
498, 2, 19, 53.7563, 887.4559
499, 2, 20, 53.1544, 759.8735
500, 2, 21, 55.4467, 820.9745
501, 2, 22, 46.9073, 791.6226
502, 2, 23, 48.4377, 730.9423
503, 3, 0, 53.4377, 701.5619
504, 3, 1, 56.661, 604.1681
505, 3, 2, 53.9688, 546.1629
506, 3, 3, 50.4794, 634.2586
507, 3, 4, 54.1006, 588.1859
508, 3, 5, 51.6419, 789.6865
509, 3, 6, 53.2229, 666.9835
510, 3, 7, 52.4895, 730.9412
511, 3, 8, 57.91, 844.5918
512, 3, 9, 48.4524, 877.9734
513, 3, 10, 46.6485, 988.1094
514, 3, 11, 51.8367, 908.378
515, 3, 12, 53.5685, 935.4687
516, 3, 13, 50.8993, 883.9377
517, 3, 14, 53.1458, 850.3512
518, 3, 15, 55.8882, 930.3135
519, 3, 16, 58.4724, 929.4922
520, 3, 17, 58.2074, 798.1752
521, 3, 18, 55.3769, 965.4456
522, 3, 19, 62.1217, 959.7925
523, 3, 20, 56.0809, 972.4522
524, 3, 21, 51.9286, 883.3477
525, 3, 22, 50.5357, 873.0648
526, 3, 23, 52.7138, 826.0428
527, 4, 0, 63.9184, 775.6764
528, 4, 1, 58.9725, 834.1342
529, 4, 2, 59.3178, 680.8617
530, 4, 3, 62.0474, 808.9632
531, 4, 4, 64.9974, 759.8246
532, 4, 5, 59.1754, 749.4032
533, 4, 6, 56.7109, 774.9235
534, 4, 7, 57.264, 865.0039
535, 4, 8, 61.6124, 950.328
536, 4, 9, 63.7314, 893.7171
537, 4, 10, 64.0795, 974.1885
538, 4, 11, 59.5547, 918.4672
539, 4, 12, 61.02, 925.0241
540, 4, 13, 54.3062, 988.5856
541, 4, 14, 55.1707, 945.88
542, 4, 15, 54.1932, 927.3607
543, 4, 16, 62.1403, 1059.2901
544, 4, 17, 58.8634, 874.763
545, 4, 18, 56.7598, 979.1527
546, 4, 19, 66.7128, 960.9139
547, 4, 20, 60.2521, 1028.7011
548, 4, 21, 56.4967, 904.6799
549, 4, 22, 54.0787, 922.3485
550, 4, 23, 57.3822, 835.9822
551, 5, 0, 60.0817, 934.1159
552, 5, 1, 61.2492, 739.3716
553, 5, 2, 55.104, 743.6262
554, 5, 3, 57.1312, 761.6728
555, 5, 4, 68.1064, 676.7162
556, 5, 5, 64.7466, 723.0668
557, 5, 6, 58.4123, 861.7603
558, 5, 7, 51.1334, 910.586
559, 5, 8, 49.0073, 990.8958
560, 5, 9, 43.0779, 916.3246
561, 5, 10, 34.1437, 895.032
562, 5, 11, 26.7171, 1067.1492
563, 5, 12, 8.9901, 1041.1427
564, 5, 13, 15.9743, 898.3291
565, 5, 14, 31.1171, 1039.7167
566, 5, 15, 45.7871, 1033.4222
567, 5, 16, 45.9734, 972.2218
568, 5, 17, 52.6154, 934.2706
569, 5, 18, 55.1641, 834.9418
570, 5, 19, 48.3189, 1017.4235
571, 5, 20, 42.2626, 998.1054
572, 5, 21, 45.6141, 895.6036
573, 5, 22, 46.1934, 853.0885
574, 5, 23, 46.8391, 803.8445
575, 6, 0, 52.7865, 685.9364
576, 6, 1, 46.8799, 725.7976
577, 6, 2, 47.0427, 574.4773
578, 6, 3, 49.5078, 675.5723
579, 6, 4, 55.4735, 638.4162
580, 6, 5, 53.001, 624.2236
581, 6, 6, 60.2698, 736.5293
582, 6, 7, 52.548, 723.6525
583, 6, 8, 55.759, 741.9422
584, 6, 9, 37.8692, 772.205
585, 6, 10, 26.9996, 827.4729
586, 6, 11, 20.7393, 837.813
587, 6, 12, 28.7685, 834.4772
588, 6, 13, 27.8679, 792.9522
589, 6, 14, 28.8918, 916.5908
590, 6, 15, 46.3532, 834.0307
591, 6, 16, 45.8612, 795.2001
592, 6, 17, 53.1231, 792.7299
593, 6, 18, 56.8329, 867.5625
594, 6, 19, 51.6709, 856.8284
595, 6, 20, 46.1729, 753.9693
596, 6, 21, 48.1925, 784.8475
597, 6, 22, 43.2114, 782.7797
598, 6, 23, 43.5492, 721.5409
599, 7, 0, 59.9646, 674.7911
600, 7, 1, 51.3252, 644.4508
601, 7, 2, 53.3239, 603.1938
602, 7, 3, 56.0555, 551.6443
603, 7, 4, 59.372, 720.1758
604, 7, 5, 47.8383, 692.5797
605, 7, 6, 57.6626, 710.3816
606, 7, 7, 55.4004, 767.6797
607, 7, 8, 61.2418, 879.0456
608, 7, 9, 47.8671, 816.0507
609, 7, 10, 48.3886, 851.5508
610, 7, 11, 40.8109, 900.9498
611, 7, 12, 45.3546, 864.1582
612, 7, 13, 41.0682, 786.1105
613, 7, 14, 51.5297, 858.5013
614, 7, 15, 52.7148, 862.2099
615, 7, 16, 52.0318, 843.7291
616, 7, 17, 53.3944, 842.6407
617, 7, 18, 51.2513, 887.837
618, 7, 19, 50.7405, 915.2596
619, 7, 20, 49.7873, 933.354
620, 7, 21, 44.7942, 814.4243
621, 7, 22, 51.8672, 785.2227
622, 7, 23, 47.2209, 743.1884
623, 1, 0, 53.9081, 784.9091
624, 1, 1, 64.9163, 780.6899
625, 1, 2, 60.9341, 791.3335
626, 1, 3, 52.9086, 732.0447
627, 1, 4, 53.3991, 742.2148
628, 1, 5, 50.5866, 773.2934
629, 1, 6, 52.3168, 879.7913
630, 1, 7, 55.7273, 920.626
631, 1, 8, 68.2552, 953.4269
632, 1, 9, 47.9213, 1014.8815
633, 1, 10, 48.8787, 959.3691
634, 1, 11, 47.9936, 976.226
635, 1, 12, 50.8387, 956.4344
636, 1, 13, 54.7903, 929.0797
637, 1, 14, 61.2179, 1018.2026
638, 1, 15, 61.049, 922.4966
639, 1, 16, 62.5402, 939.6754
640, 1, 17, 60.2121, 996.4706
641, 1, 18, 56.4729, 941.8788
642, 1, 19, 56.6217, 1033.3053
643, 1, 20, 56.917, 1043.1444
644, 1, 21, 52.0169, 953.3008
645, 1, 22, 50.3013, 980.9954
646, 1, 23, 53.5656, 847.7371
647, 2, 0, 58.5348, 877.1847
648, 2, 1, 67.0585, 921.8114
649, 2, 2, 67.7052, 894.3101
650, 2, 3, 58.9852, 753.5001
651, 2, 4, 59.7101, 819.961
652, 2, 5, 61.9983, 791.7685
653, 2, 6, 65.3217, 875.329
654, 2, 7, 65.4465, 975.6205
655, 2, 8, 67.993, 888.258
656, 2, 9, 49.0959, 986.6707
657, 2, 10, 54.1283, 1012.8006
658, 2, 11, 48.9313, 964.6073
659, 2, 12, 50.4511, 961.1408
660, 2, 13, 55.4118, 1084.0651
661, 2, 14, 60.5954, 1029.2083
662, 2, 15, 67.799, 1032.2435
663, 2, 16, 69.9447, 994.5052
664, 2, 17, 67.203, 940.7928
665, 2, 18, 57.0342, 956.3273
666, 2, 19, 52.1956, 970.3268
667, 2, 20, 52.1252, 1007.1942
668, 2, 21, 53.9667, 929.9497
669, 2, 22, 57.2718, 1040.9716
670, 2, 23, 55.2677, 918.9274
671, 3, 0, 58.0977, 904.4731
672, 3, 1, 57.4956, 868.8509
673, 3, 2, 58.3417, 859.431
674, 3, 3, 65.5265, 846.1514
675, 3, 4, 69.9511, 837.6809
676, 3, 5, 65.6713, 823.3176
677, 3, 6, 66.0364, 1012.7905
678, 3, 7, 60.5329, 996.0524
679, 3, 8, 51.711, 1010.4448
680, 3, 9, 55.1523, 984.8509
681, 3, 10, 44.995, 1036.1214
682, 3, 11, 21.387, 1178.8086
683, 3, 12, 15.14, 1016.2504
684, 3, 13, 25.8669, 1014.2459
685, 3, 14, 29.2711, 1094.4878
686, 3, 15, 40.6548, 1076.6121
687, 3, 16, 41.7257, 1090.1806
688, 3, 17, 52.8351, 1161.2255
689, 3, 18, 55.834, 1075.1213
690, 3, 19, 56.1854, 1093.3072
691, 3, 20, 46.8455, 1018.4396
692, 3, 21, 49.2641, 1120.2842
693, 3, 22, 54.2153, 985.9598
694, 3, 23, 63.4891, 967.3513
695, 4, 0, 60.8312, 891.4489
696, 4, 1, 70.1037, 897.4285
697, 4, 2, 60.855, 1013.5183
698, 4, 3, 58.2115, 827.6502
699, 4, 4, 55.3026, 797.288
700, 4, 5, 50.6439, 852.6206
701, 4, 6, 54.117, 1027.6041
702, 4, 7, 60.5584, 893.0414
703, 4, 8, 52.346, 968.8363
704, 4, 9, 34.663, 1113.5606
705, 4, 10, 33.0999, 999.8257
706, 4, 11, 17.5403, 923.6974
707, 4, 12, 21.7725, 1020.4625
708, 4, 13, 28.3589, 1060.1617
709, 4, 14, 43.2059, 963.8349
710, 4, 15, 47.1786, 1048.3861
711, 4, 16, 47.0394, 955.2444
712, 4, 17, 56.099, 920.9155
713, 4, 18, 58.6882, 967.1429
714, 4, 19, 51.7174, 1026.5608
715, 4, 20, 49.2836, 1028.2372
716, 4, 21, 50.6721, 869.6305
717, 4, 22, 52.8032, 865.2634
718, 4, 23, 56.9857, 911.7595
719, 5, 0, 60.5623, 836.4188
720, 5, 1, 63.6452, 792.1636
721, 5, 2, 62.7408, 776.4407
722, 5, 3, 62.157, 698.9451
723, 5, 4, 63.5918, 791.0336
724, 5, 5, 56.6802, 816.8376
725, 5, 6, 56.442, 822.2566
726, 5, 7, 53.2441, 893.3668
727, 5, 8, 43.4811, 976.0644
728, 5, 9, 40.6625, 831.8639
729, 5, 10, 22.1015, 977.1704
730, 5, 11, 19.3746, 959.3083
731, 5, 12, 22.0599, 945.2732
732, 5, 13, 19.0762, 955.2899
733, 5, 14, 30.9696, 937.2591
734, 5, 15, 42.4452, 910.0509
735, 5, 16, 46.8774, 858.05
736, 5, 17, 55.8758, 936.0086
737, 5, 18, 50.078, 994.3122
738, 5, 19, 58.8782, 857.7958
739, 5, 20, 55.9843, 803.1803
740, 5, 21, 57.6915, 871.7644
741, 5, 22, 54.3939, 773.5527
742, 5, 23, 51.2397, 730.8621
743, 6, 0, 58.6269, 633.0412
744, 6, 1, 52.6824, 708.2055
745, 6, 2, 53.0304, 639.7289
746, 6, 3, 53.3285, 572.0891
747, 6, 4, 55.1298, 698.6572
748, 6, 5, 54.8038, 598.0576
749, 6, 6, 58.424, 701.6238
750, 6, 7, 55.7169, 660.1216
751, 6, 8, 57.4631, 895.969
752, 6, 9, 47.8274, 853.181
753, 6, 10, 45.5768, 822.7093
754, 6, 11, 26.6623, 776.845
755, 6, 12, 34.0253, 921.1973
756, 6, 13, 32.0286, 872.5045
757, 6, 14, 28.2592, 732.8522
758, 6, 15, 55.6923, 824.1183
759, 6, 16, 49.5174, 837.2319
760, 6, 17, 44.9115, 919.7658
761, 6, 18, 41.2274, 812.5086
762, 6, 19, 39.4098, 748.9627
763, 6, 20, 45.2264, 946.5724
764, 6, 21, 42.805, 703.22
765, 6, 22, 45.9785, 670.0561
766, 6, 23, 48.4974, 663.6529
767, 7, 0, 56.3854, 591.1925
768, 7, 1, 49.7676, 559.722
769, 7, 2, 50.3507, 629.6299
770, 7, 3, 50.4926, 626.8996
771, 7, 4, 54.5727, 554.7153
772, 7, 5, 46.2395, 616.0667
773, 7, 6, 57.2631, 648.9954
774, 7, 7, 53.0021, 678.0349
775, 7, 8, 66.2279, 732.8144
776, 7, 9, 40.4389, 682.8778
777, 7, 10, 24.5706, 710.0844
778, 7, 11, 24.1305, 768.6663
779, 7, 12, 23.1729, 854.1087
780, 7, 13, 24.5631, 765.1525
781, 7, 14, 17.8874, 857.7133
782, 7, 15, 44.0581, 797.2345
783, 7, 16, 44.0046, 737.5887
784, 7, 17, 44.6117, 686.3753
785, 7, 18, 46.189, 849.9841
786, 7, 19, 41.1179, 831.586
787, 7, 20, 41.1655, 799.4
788, 7, 21, 40.5031, 729.1233
789, 7, 22, 34.8573, 755.81
790, 7, 23, 40.4411, 797.2607
791, 1, 0, 57.2959, 581.3945
792, 1, 1, 51.2698, 600.4137
793, 1, 2, 56.7215, 574.9915
794, 1, 3, 53.2231, 571.4613
795, 1, 4, 52.745, 710.59
796, 1, 5, 49.159, 692.4977
797, 1, 6, 55.4008, 681.4664
798, 1, 7, 54.9075, 738.2339
799, 1, 8, 49.2261, 860.4296
800, 1, 9, 28.929, 760.2459
801, 1, 10, 25.0819, 819.7663
802, 1, 11, 28.306, 878.6873
803, 1, 12, 29.5476, 889.5711
804, 1, 13, 37.6116, 770.1358
805, 1, 14, 31.7657, 909.132
806, 1, 15, 51.1021, 869.5216
807, 1, 16, 40.9927, 987.4731
808, 1, 17, 56.193, 884.1994
809, 1, 18, 52.9606, 803.5548
810, 1, 19, 54.8881, 897.1636
811, 1, 20, 48.1507, 851.3672
812, 1, 21, 45.3174, 711.4756
813, 1, 22, 48.0392, 776.1564
814, 1, 23, 50.8366, 626.0448
815, 2, 0, 49.0756, 759.5844
816, 2, 1, 56.2237, 705.1151
817, 2, 2, 53.0494, 683.3375
818, 2, 3, 47.1883, 597.5369
819, 2, 4, 53.3316, 691.4727
820, 2, 5, 50.7674, 807.8865
821, 2, 6, 61.4222, 684.6143
822, 2, 7, 53.8557, 777.6626
823, 2, 8, 56.1904, 791.6891
824, 2, 9, 41.9136, 897.7068
825, 2, 10, 31.8603, 866.4982
826, 2, 11, 26.3749, 751.0139
827, 2, 12, 16.1135, 981.4388
828, 2, 13, 20.7204, 909.7394
829, 2, 14, 36.8544, 939.2888
830, 2, 15, 33.7057, 1010.4828
831, 2, 16, 46.1985, 925.3621
832, 2, 17, 56.6098, 922.2122
833, 2, 18, 49.6743, 959.4237
834, 2, 19, 50.0615, 820.8044
835, 2, 20, 47.1204, 836.3954
836, 2, 21, 51.9857, 890.5928
837, 2, 22, 51.5029, 699.8332
838, 2, 23, 53.0359, 726.5753
839, 3, 0, 57.7952, 663.1679
840, 3, 1, 54.3318, 615.2281
841, 3, 2, 54.1275, 588.6227
842, 3, 3, 51.2494, 739.6257
843, 3, 4, 57.932, 648.8975
844, 3, 5, 49.8661, 718.4136
845, 3, 6, 54.4186, 725.5663
846, 3, 7, 50.0537, 872.2593
847, 3, 8, 60.4124, 880.4092
848, 3, 9, 46.7709, 796.9998
849, 3, 10, 44.4272, 819.2494
850, 3, 11, 43.0559, 856.0543
851, 3, 12, 35.2694, 911.275
852, 3, 13, 38.3235, 780.9253
853, 3, 14, 50.0227, 779.6426
854, 3, 15, 53.1963, 857.7639
855, 3, 16, 46.5277, 903.4014
856, 3, 17, 52.9917, 908.2029
857, 3, 18, 49.5247, 921.2964
858, 3, 19, 44.9795, 850.163
859, 3, 20, 43.8036, 713.9069
860, 3, 21, 50.2325, 760.0404
861, 3, 22, 48.2611, 772.9502
862, 3, 23, 52.1585, 614.9221
863, 4, 0, 58.8457, 693.7742
864, 4, 1, 58.5683, 533.9432
865, 4, 2, 52.7773, 518.2871
866, 4, 3, 45.4286, 610.1077
867, 4, 4, 43.4039, 606.9614
868, 4, 5, 51.5178, 679.9171
869, 4, 6, 58.9233, 734.5035
870, 4, 7, 63.8325, 900.6676
871, 4, 8, 61.8341, 791.6568
872, 4, 9, 39.4551, 872.4329
873, 4, 10, 38.5419, 861.0899
874, 4, 11, 35.9061, 774.9451
875, 4, 12, 30.6099, 813.3874
876, 4, 13, 35.9847, 895.3232
877, 4, 14, 49.781, 860.2689
878, 4, 15, 53.2194, 741.3204
879, 4, 16, 53.7212, 763.3828
880, 4, 17, 54.9767, 819.8356
881, 4, 18, 51.7897, 873.5623
882, 4, 19, 49.8384, 806.0242
883, 4, 20, 47.0241, 807.6691
884, 4, 21, 49.554, 848.2675
885, 4, 22, 41.3354, 848.2775
886, 4, 23, 47.6866, 788.6992
887, 5, 0, 58.4559, 626.2955
888, 5, 1, 49.9362, 637.2791
889, 5, 2, 56.3546, 773.0335
890, 5, 3, 56.8768, 760.4212
891, 5, 4, 56.9752, 650.7248
892, 5, 5, 49.7833, 674.3346
893, 5, 6, 58.5109, 776.8135
894, 5, 7, 56.92, 761.5677
895, 5, 8, 54.416, 824.7876
896, 5, 9, 42.8595, 898.789
897, 5, 10, 36.6947, 901.3552
898, 5, 11, 36.8377, 907.3133
899, 5, 12, 30.8648, 859.1547
900, 5, 13, 43.206, 842.8164
901, 5, 14, 48.6046, 952.9048
902, 5, 15, 42.3009, 930.4245
903, 5, 16, 43.3293, 861.2044
904, 5, 17, 53.2993, 902.8077
905, 5, 18, 57.2424, 872.2178
906, 5, 19, 54.6173, 893.578
907, 5, 20, 51.508, 837.2441
908, 5, 21, 51.5175, 656.9955
909, 5, 22, 42.6115, 684.6048
910, 5, 23, 44.4924, 676.9077
911, 6, 0, 54.3275, 630.4304
912, 6, 1, 60.3865, 610.8233
913, 6, 2, 52.1454, 692.917
914, 6, 3, 51.6674, 683.05
915, 6, 4, 51.2683, 597.5903
916, 6, 5, 55.5076, 653.9321
917, 6, 6, 54.0058, 660.8226
918, 6, 7, 50.9799, 736.4829
919, 6, 8, 48.9859, 690.7125
920, 6, 9, 36.6684, 788.7565
921, 6, 10, 13.9773, 823.9482
922, 6, 11, 12.8501, 882.9352
923, 6, 12, 24.4684, 841.1488
924, 6, 13, 31.6539, 718.9657
925, 6, 14, 28.8493, 893.5896
926, 6, 15, 35.7156, 820.1618
927, 6, 16, 41.4541, 787.596
928, 6, 17, 38.9732, 782.9152
929, 6, 18, 42.8861, 733.5805
930, 6, 19, 40.3027, 950.6794
931, 6, 20, 37.8346, 772.7512
932, 6, 21, 39.3017, 846.7328
933, 6, 22, 43.3975, 721.0773
934, 6, 23, 44.163, 730.3418
935, 7, 0, 55.1847, 633.8724
936, 7, 1, 46.4297, 703.6831
937, 7, 2, 48.0394, 483.3659
938, 7, 3, 51.881, 513.2266
939, 7, 4, 52.2362, 589.7043
940, 7, 5, 46.9134, 611.9385
941, 7, 6, 52.7348, 658.5546
942, 7, 7, 51.3714, 668.6974
943, 7, 8, 51.551, 815.6305
944, 7, 9, 47.873, 822.2258
945, 7, 10, 36.6134, 831.2678
946, 7, 11, 24.3509, 702.8136
947, 7, 12, 29.3465, 734.7105
948, 7, 13, 31.0457, 773.9427
949, 7, 14, 39.351, 838.3889
950, 7, 15, 34.6638, 870.6439
951, 7, 16, 39.855, 706.2756
952, 7, 17, 47.4333, 762.5473
953, 7, 18, 44.9463, 664.1356
954, 7, 19, 44.0921, 891.0232
955, 7, 20, 43.4497, 839.3737
956, 7, 21, 36.0469, 733.284
957, 7, 22, 37.2368, 835.3506
958, 7, 23, 40.5571, 652.1909
959, 1, 0, 48.7255, 722.9889
960, 1, 1, 53.0937, 596.2962
961, 1, 2, 55.6797, 503.088
962, 1, 3, 51.3752, 730.934
963, 1, 4, 53.8567, 636.9634
964, 1, 5, 49.9975, 633.4951
965, 1, 6, 46.7578, 744.5334
966, 1, 7, 54.9654, 803.5106
967, 1, 8, 53.7783, 679.2675
968, 1, 9, 43.7094, 841.637
969, 1, 10, 37.3787, 861.8964
970, 1, 11, 25.6993, 948.4343
971, 1, 12, 38.1641, 804.6836
972, 1, 13, 31.3081, 969.8858
973, 1, 14, 48.9699, 802.7664
974, 1, 15, 40.5486, 861.8012
975, 1, 16, 33.8709, 835.2634
976, 1, 17, 37.8937, 948.2081
977, 1, 18, 46.5127, 804.1455
978, 1, 19, 44.6017, 869.773
979, 1, 20, 46.2316, 888.8906
980, 1, 21, 51.0978, 902.839
981, 1, 22, 49.021, 698.9901
982, 1, 23, 46.8246, 757.6036
983, 2, 0, 51.7475, 597.3722
984, 2, 1, 49.1212, 686.2637
985, 2, 2, 53.7748, 490.335
986, 2, 3, 46.8616, 692.4928
987, 2, 4, 51.2082, 608.2738
988, 2, 5, 52.8974, 686.9413
989, 2, 6, 55.6202, 712.736
990, 2, 7, 51.4107, 723.5949
991, 2, 8, 53.8976, 778.6042
992, 2, 9, 47.9632, 820.3553
993, 2, 10, 38.7168, 759.5599
994, 2, 11, 30.3057, 917.7825
995, 2, 12, 34.9376, 823.1285
996, 2, 13, 29.906, 920.6425
997, 2, 14, 41.7866, 808.4072
998, 2, 15, 54.5537, 870.7149
999, 2, 16, 56.1292, 848.2061
1000, 2, 17, 59.6296, 877.2808
1001, 2, 18, 51.2281, 889.8901
1002, 2, 19, 53.7985, 834.3875
1003, 2, 20, 49.5043, 838.8358
1004, 2, 21, 55.2786, 868.7217
1005, 2, 22, 45.3183, 768.3832
1006, 2, 23, 49.352, 805.5994
1007, 3, 0, 55.156, 767.8714
1008, 3, 1, 52.9789, 656.4007
1009, 3, 2, 58.9575, 659.3981
1010, 3, 3, 60.725, 576.7662
1011, 3, 4, 58.1934, 652.1905
1012, 3, 5, 51.9939, 723.6446
1013, 3, 6, 50.786, 714.8575
1014, 3, 7, 55.6315, 832.987
1015, 3, 8, 55.9449, 956.0211
1016, 3, 9, 48.8899, 1008.3403
1017, 3, 10, 58.0129, 920.695
1018, 3, 11, 46.548, 954.2732
1019, 3, 12, 40.9099, 979.8325
1020, 3, 13, 50.3189, 856.4847
1021, 3, 14, 56.803, 939.5192
1022, 3, 15, 60.4509, 937.8261
1023, 3, 16, 60.8099, 981.5707
1024, 3, 17, 65.5173, 930.7926
1025, 3, 18, 58.8309, 845.5934
1026, 3, 19, 60.6312, 840.8276
1027, 3, 20, 51.2335, 912.1177
1028, 3, 21, 53.4635, 869.267
1029, 3, 22, 54.0431, 854.0869
1030, 3, 23, 55.6044, 773.5994
1031, 4, 0, 52.3953, 764.1582
1032, 4, 1, 53.659, 743.8925
1033, 4, 2, 45.932, 784.5028
1034, 4, 3, 46.5706, 755.1477
1035, 4, 4, 44.0046, 699.4855
1036, 4, 5, 50.8168, 724.6487
1037, 4, 6, 50.3758, 820.7515
1038, 4, 7, 54.7467, 891.5582
1039, 4, 8, 54.2933, 795.8323
1040, 4, 9, 51.3737, 933.7731
1041, 4, 10, 53.5662, 910.3413
1042, 4, 11, 46.2217, 934.2153
1043, 4, 12, 49.345, 924.4855
1044, 4, 13, 52.8305, 899.3697
1045, 4, 14, 55.8214, 1145.8626
1046, 4, 15, 35.3613, 924.5301
1047, 4, 16, 50.5678, 1013.9096
1048, 4, 17, 56.2086, 1039.5484
1049, 4, 18, 53.1521, 927.952
1050, 4, 19, 53.3928, 912.4953
1051, 4, 20, 50.0057, 956.6687
1052, 4, 21, 58.0352, 865.8886
1053, 4, 22, 51.6944, 894.3708
1054, 4, 23, 51.4442, 859.0665
1055, 5, 0, 56.2904, 808.9673
1056, 5, 1, 50.8549, 742.5459
1057, 5, 2, 58.1926, 803.9089
1058, 5, 3, 57.6195, 810.8875
