
2009-12-22T00:00:00.000Z
21,60 19,60 18,00 17,00 15,60 15,80 14,90 15,00 14,70 13,50 12,20 12,40 11,10 9,40 8,50 7,70 10,90 14,20 17,20 19,30 20,50 21,50 22,10 22,50 
2010-01-13T00:00:00.000Z
22,40 19,60 17,20 15,30 13,90 13,50 13,20 11,80 12,10 12,10 11,80 11,00 11,00 9,90 9,90 10,20 11,00 13,80 15,50 16,90 17,90 18,60 19,70 19,70 
2010-01-14T00:00:00.000Z
20,10 18,00 16,10 13,40 12,30 12,20 12,70 12,80 11,80 10,80 9,70 9,00 9,10 8,20 7,90 8,10 9,20 12,00 14,60 16,70 18,10 18,50 19,10 19,00 
2010-01-15T00:00:00.000Z
19,00 17,80 15,60 13,80 12,40 11,30 11,70 11,00 11,40 11,70 11,70 11,70 12,10 11,40 11,70 11,10 9,80 10,60 12,20 13,30 14,10 13,90 13,60 13,20 
2010-01-16T00:00:00.000Z
13,70 13,50 12,80 12,70 12,80 12,80 12,70 11,80 11,60 12,20 11,70 11,40 11,30 11,40 11,30 10,50 11,90 13,90 15,60 16,80 17,10 17,70 17,90 14,90 
2010-01-17T00:00:00.000Z
14,30 13,10 12,60 12,50 12,50 12,50 12,50 12,30 12,00 11,00 10,60 9,90 9,30 9,10 8,50 8,00 9,40 11,30 12,70 13,90 14,60 15,40 16,20 16,70 
2010-01-18T00:00:00.000Z
16,40 14,90 13,70 13,00 13,30 13,30 13,80 13,20 13,30 11,70 10,70 10,40 11,20 11,20 11,90 12,40 13,20 13,80 14,20 14,90 13,60 14,20 15,20 15,60 
2010-01-19T00:00:00.000Z
15,80 15,60 14,80 14,20 12,00 11,00 10,60 10,80 10,60 10,40 10,70 10,70 9,50 10,00 9,80 9,30 10,30 11,10 11,40 12,60 13,10 14,00 14,10 13,70 
2010-01-20T00:00:00.000Z
13,00 11,80 9,30 9,00 8,90 8,90 8,50 8,40 8,40 7,50 7,40 7,20 7,30 6,60 6,70 6,70 7,70 9,00 9,80 10,30 11,70 12,10 12,30 12,40 
2010-01-21T00:00:00.000Z
12,20 11,60 10,30 9,00 8,60 8,10 7,70 7,40 6,40 5,60 5,30 5,00 4,30 3,80 3,20 3,20 5,00 7,50 9,00 11,10 12,30 13,00 13,10 13,50 
2010-01-22T00:00:00.000Z
13,50 12,40 11,10 9,80 8,90 8,30 7,80 7,20 6,70 6,00 5,80 5,70 5,60 4,30 4,20 4,30 6,80 8,80 10,80 12,30 13,30 14,60 15,30 15,60 
2010-01-23T00:00:00.000Z
15,80 14,30 12,80 11,30 10,10 9,40 9,60 8,50 8,80 8,20 8,20 8,10 8,20 7,30 6,90 6,70 8,10 10,10 11,90 13,90 15,80 17,00 17,90 18,10 
2010-01-24T00:00:00.000Z
18,10 16,70 15,00 14,00 12,40 12,80 13,00 12,60 11,90 11,80 11,00 11,40 11,40 10,40 11,10 10,70 11,60 12,20 13,70 14,20 15,10 16,20 16,90 16,80 
2010-01-25T00:00:00.000Z
16,30 15,90 14,60 14,00 13,10 12,60 12,90 12,20 12,10 11,90 11,70 11,50 11,90 11,50 10,80 10,30 10,80 11,70 12,60 13,30 14,50 15,30 16,20 16,30 
2010-01-26T00:00:00.000Z
16,10 15,70 15,10 14,60 13,30 13,20 12,60 12,30 11,40 10,80 10,70 10,80 10,80 9,90 9,30 9,20 11,20 12,90 14,20 14,70 16,10 16,90 17,20 17,70 
2010-01-27T00:00:00.000Z
17,70 17,10 15,60 14,40 13,00 12,50 12,20 11,30 10,80 10,30 10,30 10,10 10,20 9,30 9,00 9,10 11,00 13,90 15,30 16,50 17,60 18,00 18,60 18,70 
2010-01-28T00:00:00.000Z
18,60 17,70 15,80 14,20 12,70 12,20 12,00 10,60 10,70 9,90 9,40 9,30 9,00 8,30 7,80 8,10 9,70 13,10 15,20 16,60 17,60 18,10 18,70 19,10 
2010-01-29T00:00:00.000Z
19,10 18,00 16,80 14,70 13,20 12,60 12,80 11,70 10,80 10,00 9,30 9,20 9,00 7,90 7,60 7,80 9,60 12,10 13,70 15,30 16,70 17,70 17,90 18,10 
2010-01-30T00:00:00.000Z
18,30 17,40 15,80 14,50 13,30 12,40 12,60 11,50 11,40 11,30 10,80 10,80 10,40 10,10 10,30 10,20 11,50 14,30 16,50 18,10 19,30 20,60 20,90 21,20 
2010-01-31T00:00:00.000Z
21,30 20,30 18,00 16,50 15,90 15,10 14,40 14,00 14,20 13,80 13,60 12,90 13,00 12,80 12,40 12,20 13,30 14,70 16,30 17,60 19,00 19,50 20,00 20,10 
2010-02-01T00:00:00.000Z
20,10 19,00 17,40 16,00 15,10 13,80 13,10 12,40 12,20 11,70 11,30 10,60 10,40 8,90 8,60 8,80 11,00 13,10 14,40 15,60 16,40 17,40 17,80 17,70 
2010-02-02T00:00:00.000Z
17,80 17,40 16,20 15,40 14,20 13,30 12,40 11,80 11,70 10,70 10,60 10,30 9,60 9,40 9,40 10,00 11,90 13,50 15,30 16,70 17,70 18,10 18,60 18,60 
2010-02-03T00:00:00.000Z
18,70 18,20 16,90 15,80 14,20 14,00 13,70 12,90 12,40 11,80 11,30 11,40 10,80 9,30 9,40 9,70 11,50 13,30 15,40 17,40 18,00 18,70 18,70 18,10 
2010-02-04T00:00:00.000Z
18,30 17,50 16,70 15,60 14,80 13,70 13,10 12,50 11,60 11,50 11,10 9,20 9,60 9,50 9,30 9,20 10,20 11,50 12,50 13,70 14,00 14,90 15,10 15,30 
2010-02-05T00:00:00.000Z
15,20 13,90 12,80 12,40 12,10 11,80 11,30 10,30 10,00 9,00 8,00 7,90 8,00 7,00 6,70 6,80 8,70 11,20 12,60 13,70 14,40 14,70 15,60 15,90 
2010-02-06T00:00:00.000Z
15,90 15,30 13,70 12,70 11,30 10,70 10,30 9,40 8,30 8,10 7,40 7,20 7,30 6,50 6,50 6,70 9,50 11,50 13,30 14,90 16,00 16,80 17,10 17,40 
2010-02-07T00:00:00.000Z
17,40 16,60 15,40 13,20 12,20 11,70 11,80 11,30 11,00 10,40 10,10 10,00 9,90 9,40 9,40 10,10 11,00 12,80 14,00 13,10 12,10 12,50 12,80 13,00 
2010-02-08T00:00:00.000Z
13,10 12,60 12,20 11,50 10,60 9,60 9,30 8,30 7,80 7,10 7,20 6,30 6,20 5,50 5,20 5,60 7,90 9,30 10,90 11,90 13,40 14,60 15,70 16,20 
2010-02-09T00:00:00.000Z
16,40 15,60 14,00 13,90 12,80 11,80 11,60 10,60 9,40 8,90 8,30 8,10 8,20 7,40 6,90 7,30 10,00 12,50 14,10 15,60 16,70 17,30 17,80 18,30 
2010-02-10T00:00:00.000Z
18,30 17,70 16,60 15,10 13,80 12,80 12,30 11,70 10,70 9,90 9,70 9,20 8,70 8,20 9,00 7,70 10,60 13,20 15,00 17,60 19,00 20,70 21,40 21,70 
2010-02-11T00:00:00.000Z
21,80 20,40 18,50 17,00 15,70 14,40 13,90 12,40 11,40 11,10 10,30 10,60 9,60 8,30 7,80 8,50 11,50 15,20 17,90 20,00 22,10 22,50 23,10 23,80 
2010-02-12T00:00:00.000Z
23,70 22,60 19,80 18,40 16,80 16,10 15,30 14,90 14,00 12,90 12,40 12,40 11,40 10,60 10,10 10,60 13,90 16,90 19,20 20,60 21,90 22,30 22,80 22,70 
2010-02-13T00:00:00.000Z
23,00 22,10 20,20 18,10 16,30 15,10 14,80 13,80 12,90 11,90 12,10 11,80 12,10 9,80 9,70 9,80 13,70 16,80 19,00 20,70 22,30 22,80 23,10 23,50 
2010-02-14T00:00:00.000Z
23,70 22,70 20,40 18,50 16,90 15,30 15,60 14,40 13,80 12,60 12,40 11,00 10,40 9,60 9,80 9,40 13,30 17,20 19,80 21,60 22,30 22,90 23,70 23,90 
2010-02-15T00:00:00.000Z
23,80 23,10 21,10 18,90 17,10 15,40 14,30 13,90 12,80 12,40 11,40 10,80 10,40 9,00 9,10 9,50 12,40 15,00 17,50 18,70 20,60 21,50 22,40 22,60 
